idx	bytes	total	prose	tables	table_entries	table_arrays	jump_entries	jump_arrays	labels	slabels	olabels	gotos	addr_taken	engine	rungs	prefilter	dfa_table	ncaps	emit_s	err	pattern
202	39204	56278	17074	462	64	2	0	0	118	0	2	121	17	vm	0x11u	none		2	0.772		(1{0,30}?[^]abc][^abc]){28,30}0+|a
203	87444	109291	21847	53960	10508	10	0	0	67	0	2	68	9	vm	0x11u	hybrid	premultiplied	2	0.236		(1{0,30}?[^]abc][^abc]){8,8}0+|a
204																			0.001	pcrec: missing closing ) for group (pattern offset 0)	(?
205	27010	47931	20921	3526	576	6	0	0	17	0	2	16	1	vm	0x0u	hybrid	premultiplied	2	0.001		(?!(?1))(a\Kb)c
206	27718	50906	23188	3328	528	6	0	0	11	0	2	12	2	vm	0x4u	hybrid	premultiplied	2	0.001		(?!(a))*z
207	24591	44103	19512	3328	528	6	0	0	8	0	2	7	1	vm	0x0u	hybrid	premultiplied	2	0.001		(?!(a))z
208	25043	44595	19552	3328	528	6	0	0	11	0	2	10	1	vm	0x0u	hybrid	premultiplied	3	0.001		(?!(a)x)(a)
209	25319	45840	20521	3408	548	6	0	0	10	0	2	9	1	vm	0x0u	hybrid	premultiplied	2	0.001		(?!(a)x)ab
210	26903	47208	20305	3404	548	6	0	0	12	0	2	11	2	vm	0x1u	hybrid	premultiplied	2	0.001		(?!(a+)b)a+b
211	27305	50455	23150	3328	528	6	0	0	9	0	2	10	2	vm	0x4u	hybrid	premultiplied	1	0.001		(?!)*z
212	24179	43653	19474	3328	528	6	0	0	6	0	2	5	1	vm	0x0u	hybrid	premultiplied	1	0.001		(?!)z
213	27436	50585	23149	3328	528	6	0	0	9	0	2	10	2	vm	0x4u	hybrid	premultiplied	1	0.001		(?![ab])*z
214	24309	43782	19473	3328	528	6	0	0	6	0	2	5	1	vm	0x0u	hybrid	premultiplied	1	0.001		(?![ab])z
215																			0.001	pcrec: missing closing ) for group (pattern offset 0)	(?!a
216	27949	51550	23601	3328	528	6	0	0	13	0	2	13	3	vm	0x4u	hybrid	premultiplied	1	0.001		(?!a(?!b))*z
217	24818	44743	19925	3328	528	6	0	0	10	0	2	8	2	vm	0x0u	hybrid	premultiplied	1	0.001		(?!a(?!b))z
218	27413	50555	23142	3328	528	6	0	0	9	0	2	10	2	vm	0x4u	hybrid	premultiplied	1	0.001		(?!a)*b
219	27415	50558	23143	3328	528	6	0	0	9	0	2	10	2	vm	0x4u	hybrid	premultiplied	1	0.001		(?!a)*z
220	23918	43232	19314	3280	516	6	0	0	8	0	2	7	2	vm	0x2u	hybrid	premultiplied	1	0.001		(?!a)?
221	25275	45356	20081	3328	528	6	0	0	9	0	2	9	2	vm	0x2u	hybrid	premultiplied	1	0.001		(?!a)?b
222	24287	43753	19466	3328	528	6	0	0	6	0	2	5	1	vm	0x0u	hybrid	premultiplied	1	0.001		(?!a)b
223	24289	43756	19467	3328	528	6	0	0	6	0	2	5	1	vm	0x0u	hybrid	premultiplied	1	0.001		(?!a)z
224																			0.001	pcrec: \K is not allowed inside a lookaround (pattern offset 0)	(?!a\K)x
225	27733	50880	23147	3328	528	6	0	0	11	0	2	12	2	vm	0x4u	hybrid	premultiplied	1	0.001		(?!abc)*z
226	24605	44076	19471	3328	528	6	0	0	8	0	2	7	1	vm	0x0u	hybrid	premultiplied	1	0.001		(?!abc)z
227	28032	51258	23226	3328	528	6	0	0	14	0	2	15	3	vm	0x4u	hybrid	premultiplied	1	0.001		(?!ab|cd)*z
228	24901	44451	19550	3328	528	6	0	0	11	0	2	10	2	vm	0x0u	hybrid	premultiplied	1	0.001		(?!ab|cd)z
229	27871	51095	23224	3328	528	6	0	0	13	0	2	14	3	vm	0x4u	hybrid	premultiplied	1	0.001		(?!a|bc)*z
230	24739	44287	19548	3328	528	6	0	0	10	0	2	9	2	vm	0x0u	hybrid	premultiplied	1	0.001		(?!a|bc)z
231	25134	45680	20546	3526	576	6	0	0	8	0	2	7	1	vm	0x0u	hybrid	premultiplied	1	0.002		(?!x)abc
232	25759	45938	20179	3356	536	6	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	2	0.002		(?&n)(?<n>a)
233																			0.001	pcrec: subpattern name expected (a name starts with a letter or '_', never a digit) (pattern offset 3)	(?'1n'a)
234	24153	43214	19061	3328	528	6	0	0	4	0	2	4	0	vm	0x0u	hybrid	premultiplied	2	0.001		(?'n'a)
235	24596	43705	19109	3320	528	6	0	0	2	0	2	2	0	vm	0x1u	hybrid	premultiplied	2	0.001		(?'n'a)+
236	27959	48143	20184	4990	832	7	0	0	8	0	2	8	0	vm	0x1u	hybrid	premultiplied	3	0.001		(?'word'[a-z]+)-(?'num'[0-9]+)
237																			0.001	pcrec: module 'conditionals' is enabled but (?(...) is not implemented yet (pattern offset 0)	(?(DEF)(?<w>a))^x$
238	12684	22195	9511	1801	256	1	12	4	0	4	1	0	0	dfa			none	3	0.001		(?(DEFINE)(?<a>x)(?<b>y))^(?&a)(?&b)$
239	71532	86042	14510	59088	12432	7	0	0	0	0	0	0	0	dfa			premultiplied	5	0.008		(?(DEFINE)(?<atom>[a-z0-9!#$%&'*+/=?^_`{|}~-]+)(?<qchar>[\x01-\x08\x0b\x0c\x0e-\x1f\x21\x23-\x5b\x5d-\x7f]|\\[\x01-\x09\x0b\x0c\x0e-\x7f])(?<label>[a-z0-9](?:[a-z0-9-]*[a-z0-9])?)(?<octet>25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?))(?:(?&atom)(?:\.(?&atom))*|"(?:(?&qchar))*")@(?:(?:(?&label)\.)+(?&label)|\[(?:(?:(?&octet))\.){3}(?:(?&octet)|[a-z0-9-]*[a-z0-9]:(?:[\x01-\x08\x0b\x0c\x0e-\x1f\x21-\x5a\x53-\x7f]|\\[\x01-\x09\x0b\x0c\x0e-\x7f])+)\])
240	12136	21621	9485	1719	256	1	9	3	0	3	1	0	0	dfa			none	2	0.001		(?(DEFINE)(?<g>\Aa))x?(?&g)
241	11955	21317	9362	1613	256	1	4	2	0	2	1	0	0	dfa			none	2	0.001		(?(DEFINE)(?<g>\Ga))(?&g)
242	17113	30795	13682	3700	584	8	0	0	0	0	0	0	0	dfa			premultiplied	2	0.001		(?(DEFINE)(?<g>\bab))(?&g)
243	25777	46189	20412	3408	548	6	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	2	0.001		(?(DEFINE)(?<g>a\Kb))(?&g)
244	16962	29957	12995	3656	568	8	0	0	0	0	0	0	0	dfa			premultiplied	2	0.001		(?(DEFINE)(?<g>a\z))x(?&g)
245	17141	30290	13149	3834	602	8	0	0	0	0	0	0	0	dfa			premultiplied	2	0.002		(?(DEFINE)(?<g>a\z))x(?&g)b
246	23397	40792	17395	0	0	0	0	0	16	0	2	16	3	vm	0x2u	none		2	0.002		(?(DEFINE)(?<p>a(?&p)?b))^(?&p)$
247	12893	22425	9532	1877	256	1	15	5	0	5	1	0	0	dfa			none	2	0.002		(?(DEFINE)(?<w>[a-z]+))^(?&w)-(?&w)$
248	12696	22229	9533	1801	256	1	12	4	0	4	1	0	0	dfa			none	3	0.002		(?(DEFINE)(?<w>a))(?(DEFINE)(?<v>b))^(?&w)(?&v)$
249	12366	21813	9447	1686	256	1	6	3	0	3	1	0	0	dfa			none	2	0.002		(?(DEFINE)(?<w>a))*^x$
250																			0.002	pcrec: DEFINE subpattern contains more than one branch (pattern offset 3)	(?(DEFINE)(?<w>a)|(?<v>b))^(?&w)$
251	12372	21833	9461	1686	256	1	6	3	0	3	1	0	0	dfa			none	2	0.002		(?(DEFINE)(?<w>a|b))^(?&w)$
252	12799	22319	9520	1877	256	1	15	5	0	5	1	0	0	dfa			none	2	0.002		(?(DEFINE)([a-z]+))^(?1)-(?1)$
253	12083	21320	9237	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.002		(?(DEFINE))^x$
254	12086	21329	9243	1686	256	1	6	3	0	3	1	0	0	dfa			none	1	0.002		(?(DEFINE)abc)^x$
255																			0.002	pcrec: DEFINE subpattern contains more than one branch (pattern offset 3)	(?(DEFINE)a|b)^x$
256																			0.002	pcrec: module 'conditionals' is enabled but (?(...) is not implemented yet (pattern offset 0)	(?(define)(?<w>a))^x$
257	25336	45868	20532	3408	548	6	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	1	0.004		(?*(?=a)a)ab
258	27602	50633	23031	3328	528	6	0	0	10	0	2	12	1	vm	0x4u	hybrid	premultiplied	2	0.003		(?*(a))*z
259	24475	43829	19354	3328	528	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	2	0.003		(?*(a))a
260	24477	43832	19355	3328	528	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	2	0.003		(?*(a))z
261	26787	46935	20148	3404	548	6	0	0	11	0	2	11	1	vm	0x1u	hybrid	premultiplied	2	0.002		(?*(a+)b)a+b
262	19802	35013	15211	0	0	0	0	0	12	0	2	12	1	vm	0x0u	none		2	0.002		(?*(a|ab))\1$
263	27187	50178	22991	3328	528	6	0	0	8	0	2	10	1	vm	0x4u	hybrid	premultiplied	1	0.003		(?*)*z
264	24061	43376	19315	3328	528	6	0	0	5	0	2	5	0	vm	0x0u	hybrid	premultiplied	1	0.001		(?*)z
265	27318	50308	22990	3328	528	6	0	0	8	0	2	10	1	vm	0x4u	hybrid	premultiplied	1	0.003		(?*[ab])*z
266	24191	43505	19314	3328	528	6	0	0	5	0	2	5	0	vm	0x0u	hybrid	premultiplied	1	0.003		(?*[ab])z
267																			0.002	pcrec: missing closing ) for group (pattern offset 0)	(?*a
268	27829	51271	23442	3328	528	6	0	0	12	0	2	13	2	vm	0x4u	hybrid	premultiplied	1	0.003		(?*a(?!b))*z
269	24700	44466	19766	3328	528	6	0	0	9	0	2	8	1	vm	0x0u	hybrid	premultiplied	1	0.002		(?*a(?!b))z
270	27295	50278	22983	3328	528	6	0	0	8	0	2	10	1	vm	0x4u	hybrid	premultiplied	1	0.001		(?*a)*a
271	27297	50281	22984	3328	528	6	0	0	8	0	2	10	1	vm	0x4u	hybrid	premultiplied	1	0.002		(?*a)*z
272	24169	43476	19307	3328	528	6	0	0	5	0	2	5	0	vm	0x0u	hybrid	premultiplied	1	0.001		(?*a)b
273	24171	43479	19308	3328	528	6	0	0	5	0	2	5	0	vm	0x0u	hybrid	premultiplied	1	0.001		(?*a)z
274																			0.001	pcrec: \K is not allowed inside a lookaround (pattern offset 0)	(?*a\K)x
275	25173	45562	20389	3526	576	6	0	0	8	0	2	8	0	vm	0x0u	hybrid	premultiplied	1	0.001		(?*ab)abc
276	27613	50601	22988	3328	528	6	0	0	10	0	2	12	1	vm	0x4u	hybrid	premultiplied	1	0.001		(?*abc)*z
277	24487	43799	19312	3328	528	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	1	0.001		(?*abc)z
278	27912	50979	23067	3328	528	6	0	0	13	0	2	15	2	vm	0x4u	hybrid	premultiplied	1	0.001		(?*ab|cd)*z
279	24781	44172	19391	3328	528	6	0	0	10	0	2	10	1	vm	0x0u	hybrid	premultiplied	1	0.001		(?*ab|cd)z
280	27751	50816	23065	3328	528	6	0	0	12	0	2	14	2	vm	0x4u	hybrid	premultiplied	1	0.001		(?*a|bc)*z
281	24621	44010	19389	3328	528	6	0	0	9	0	2	9	1	vm	0x0u	hybrid	premultiplied	1	0.001		(?*a|bc)z
282	24170	43477	19307	3328	528	6	0	0	5	0	2	5	0	vm	0x0u	hybrid	premultiplied	1	0.001		(?*x)a
283	14980	27321	12341	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?-ii)a
284	11583	20715	9132	1613	256	1	4	2	0	2	1	0	0	dfa			none	1	0.001		(?-m)^a
285	16846	29455	12609	3542	542	8	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		(?-m)a$
286	16847	29458	12611	3542	542	8	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		(?-m:a$)
287	21474	34226	12752	7963	1315	11	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		(?:$|[^abc]){2,}
288	26191	48281	22090	3296	520	6	0	0	10	0	2	11	2	vm	0x4u	hybrid	premultiplied	2	0.003		(?:()|a)*
289	26319	46177	19858	4834	792	7	0	0	11	0	2	10	2	vm	0x0u	hybrid	premultiplied	2	0.003		(?:(?!(a))z|w)
290	23959	43311	19352	3316	524	6	0	0	8	0	2	7	2	vm	0x0u	hybrid	premultiplied	1	0.003		(?:(?!))|a
291	25905	45725	19820	4834	792	7	0	0	9	0	2	8	2	vm	0x0u	hybrid	premultiplied	1	0.002		(?:(?!)z|w)
292	26035	45854	19819	4834	792	7	0	0	9	0	2	8	2	vm	0x0u	hybrid	premultiplied	1	0.003		(?:(?![ab])z|w)
293	26549	46820	20271	4834	792	7	0	0	13	0	2	11	3	vm	0x0u	hybrid	premultiplied	1	0.001		(?:(?!a(?!b))z|w)
294	26015	45828	19813	4834	792	7	0	0	9	0	2	8	2	vm	0x0u	hybrid	premultiplied	1	0.001		(?:(?!a)z|w)
295	26333	46150	19817	4834	792	7	0	0	11	0	2	10	2	vm	0x0u	hybrid	premultiplied	1	0.001		(?:(?!abc)z|w)
296	26632	46528	19896	4834	792	7	0	0	14	0	2	13	3	vm	0x0u	hybrid	premultiplied	1	0.001		(?:(?!ab|cd)z|w)
297	26471	46365	19894	4834	792	7	0	0	13	0	2	12	3	vm	0x0u	hybrid	premultiplied	1	0.001		(?:(?!a|bc)z|w)
298	26203	45904	19701	4834	792	7	0	0	10	0	2	10	1	vm	0x0u	hybrid	premultiplied	2	0.003		(?:(?*(a))z|w)
299	25787	45448	19661	4834	792	7	0	0	8	0	2	8	1	vm	0x0u	hybrid	premultiplied	1	0.001		(?:(?*)z|w)
300	25917	45577	19660	4834	792	7	0	0	8	0	2	8	1	vm	0x0u	hybrid	premultiplied	1	0.001		(?:(?*[ab])z|w)
301	26429	46541	20112	4834	792	7	0	0	12	0	2	11	2	vm	0x0u	hybrid	premultiplied	1	0.001		(?:(?*a(?!b))z|w)
302	25897	45551	19654	4834	792	7	0	0	8	0	2	8	1	vm	0x0u	hybrid	premultiplied	1	0.001		(?:(?*a)z|w)
303	26213	45871	19658	4834	792	7	0	0	10	0	2	10	1	vm	0x0u	hybrid	premultiplied	1	0.001		(?:(?*abc)z|w)
304	26512	46249	19737	4834	792	7	0	0	13	0	2	13	2	vm	0x0u	hybrid	premultiplied	1	0.002		(?:(?*ab|cd)z|w)
305	26351	46086	19735	4834	792	7	0	0	12	0	2	12	2	vm	0x0u	hybrid	premultiplied	1	0.001		(?:(?*a|bc)z|w)
306	16095	30691	14596	3292	520	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.393		(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:a*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*
307	16101	30699	14598	3296	520	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.197		(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:a*?)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*
308	15795	29891	14096	3292	520	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.245		(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:a*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*
309	15194	28290	13096	3292	520	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.060		(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:a*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*
310	14978	27714	12736	3292	520	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.019		(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:a*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*
311	14689	26945	12256	3292	520	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:(?:a*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*)*
312	14617	26753	12136	3292	520	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:(?:(?:a*)*)*)*)*
313	14629	26789	12160	3308	524	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:(?:b|)|a)?)*
314	14617	26753	12136	3296	520	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:(?:|b)|a)?)*
315	16329	28511	12182	4772	780	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[^a]*|[a-c]){0,2})*
316	16313	28447	12134	4760	776	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[^a]*|a){0,2})*
317	16314	28450	12136	4760	776	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[^a]*|a+){0,2})*
318	16330	28512	12182	4772	780	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[^a]?|[a-c]){0,2})*
319	16330	28512	12182	4772	780	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[^a]?|[a-c]){0,2})+
320	16314	28448	12134	4760	776	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[^a]?|a){0,2})*
321	16314	28448	12134	4760	776	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[^a]?|a){0,2})+
322	16315	28451	12136	4760	776	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[^a]?|a+){0,2})*
323	16315	28451	12136	4760	776	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[^a]?|a+){0,2})+
324	16333	28523	12190	4772	780	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[^a]{0,2}|[a-c]){0,2})*
325	16333	28523	12190	4772	780	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[^a]{0,2}|[a-c]){0,2})+
326	16317	28459	12142	4760	776	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[^a]{0,2}|a){0,2})*
327	16317	28459	12142	4760	776	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[^a]{0,2}|a){0,2})+
328	16318	28462	12144	4760	776	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[^a]{0,2}|a+){0,2})*
329	16318	28462	12144	4760	776	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[^a]{0,2}|a+){0,2})+
330	16336	28512	12176	4780	780	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[a-c]|.*?){0,2})*
331	16336	28512	12176	4780	780	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[a-c]|.*?){0,2})+
332	16337	28513	12176	4780	780	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[a-c]|.??){0,2})*
333	16337	28513	12176	4780	780	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[a-c]|.??){0,2})+
334	16340	28524	12184	4780	780	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[a-c]|.{0,2}?){0,2})*
335	16340	28524	12184	4780	780	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		(?:(?:[a-c]|.{0,2}?){0,2})+
336	16331	28515	12184	4772	780	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[a-c]|[^a]*?){0,2})*
337	16331	28515	12184	4772	780	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		(?:(?:[a-c]|[^a]*?){0,2})+
