# cc=gcc rounds=11 load1_at_start=0.10 date=2026-09-11T15:29:14
set	regime	arm	round	ns_per_char	hits	chk
^Xwd	ascii	bitmap1	2	1.4796	532179	279168169548
^Xwd	ascii	lam0	2	3.2557	532179	279168169548
^Xwd	ascii	lam16	2	2.9596	532179	279168169548
^Xwd	ascii	lam256	2	2.9777	532179	279168169548
^Xwd	ascii	refbs	3	17.1270	532179	279168169548
^Xwd	ascii	bitmap1	3	1.4798	532179	279168169548
^Xwd	ascii	lam0	3	3.2481	532179	279168169548
^Xwd	ascii	lam16	3	2.9568	532179	279168169548
^Xwd	ascii	lam256	3	2.9595	532179	279168169548
^Xwd	ascii	refbs	4	17.1202	532179	279168169548
^Xwd	ascii	bitmap1	4	1.4793	532179	279168169548
^Xwd	ascii	lam0	4	3.2483	532179	279168169548
^Xwd	ascii	lam16	4	2.9582	532179	279168169548
^Xwd	ascii	lam256	4	2.9561	532179	279168169548
^Xwd	ascii	refbs	5	17.1002	532179	279168169548
^Xwd	ascii	bitmap1	5	1.4757	532179	279168169548
^Xwd	ascii	lam0	5	3.2516	532179	279168169548
^Xwd	ascii	lam16	5	2.9539	532179	279168169548
^Xwd	ascii	lam256	5	2.9546	532179	279168169548
^Xwd	ascii	refbs	6	17.1190	532179	279168169548
^Xwd	ascii	bitmap1	6	1.4756	532179	279168169548
^Xwd	ascii	lam0	6	3.2521	532179	279168169548
^Xwd	ascii	lam16	6	2.9541	532179	279168169548
^Xwd	ascii	lam256	6	2.9543	532179	279168169548
^Xwd	ascii	refbs	7	17.1659	532179	279168169548
^Xwd	ascii	bitmap1	7	1.4775	532179	279168169548
^Xwd	ascii	lam0	7	3.2553	532179	279168169548
^Xwd	ascii	lam16	7	2.9537	532179	279168169548
^Xwd	ascii	lam256	7	2.9556	532179	279168169548
^Xwd	ascii	refbs	8	17.1599	532179	279168169548
^Xwd	ascii	bitmap1	8	1.4791	532179	279168169548
^Xwd	ascii	lam0	8	3.2488	532179	279168169548
^Xwd	ascii	lam16	8	2.9541	532179	279168169548
^Xwd	ascii	lam256	8	2.9543	532179	279168169548
^Xwd	ascii	refbs	9	17.1637	532179	279168169548
^Xwd	ascii	bitmap1	9	1.4798	532179	279168169548
^Xwd	ascii	lam0	9	3.2485	532179	279168169548
^Xwd	ascii	lam16	9	2.9561	532179	279168169548
^Xwd	ascii	lam256	9	2.9545	532179	279168169548
^Xwd	ascii	refbs	10	17.2163	532179	279168169548
^Xwd	ascii	bitmap1	10	1.4796	532179	279168169548
^Xwd	ascii	lam0	10	3.2482	532179	279168169548
^Xwd	ascii	lam16	10	2.9536	532179	279168169548
^Xwd	ascii	lam256	10	2.9582	532179	279168169548
^Xwd	full	refbs	0	14.3970	912067	478196881321
^Xwd	full	bitmap1	0	1.7849	912067	478196881321
^Xwd	full	lam0	0	6.0651	912067	478196881321
^Xwd	full	lam16	0	5.5341	912067	478196881321
^Xwd	full	lam256	0	6.3119	912067	478196881321
^Xwd	full	refbs	1	14.2736	912067	478196881321
^Xwd	full	bitmap1	1	1.7574	912067	478196881321
^Xwd	full	lam0	1	6.0606	912067	478196881321
^Xwd	full	lam16	1	5.5519	912067	478196881321
^Xwd	full	lam256	1	6.3049	912067	478196881321
^Xwd	full	refbs	2	14.3350	912067	478196881321
^Xwd	full	bitmap1	2	1.7497	912067	478196881321
^Xwd	full	lam0	2	6.0871	912067	478196881321
^Xwd	full	lam16	2	5.5482	912067	478196881321
^Xwd	full	lam256	2	6.2948	912067	478196881321
^Xwd	full	refbs	3	14.3304	912067	478196881321
^Xwd	full	bitmap1	3	1.7566	912067	478196881321
^Xwd	full	lam0	3	6.0613	912067	478196881321
^Xwd	full	lam16	3	5.5358	912067	478196881321
^Xwd	full	lam256	3	6.2983	912067	478196881321
^Xwd	full	refbs	4	14.3917	912067	478196881321
^Xwd	full	bitmap1	4	1.7549	912067	478196881321
^Xwd	full	lam0	4	6.0615	912067	478196881321
^Xwd	full	lam16	4	5.5411	912067	478196881321
^Xwd	full	lam256	4	6.3051	912067	478196881321
^Xwd	full	refbs	5	14.3203	912067	478196881321
^Xwd	full	bitmap1	5	1.7537	912067	478196881321
^Xwd	full	lam0	5	6.0597	912067	478196881321
^Xwd	full	lam16	5	5.5303	912067	478196881321
^Xwd	full	lam256	5	6.2956	912067	478196881321
^Xwd	full	refbs	6	14.3230	912067	478196881321
^Xwd	full	bitmap1	6	1.7540	912067	478196881321
^Xwd	full	lam0	6	6.0684	912067	478196881321
^Xwd	full	lam16	6	5.5339	912067	478196881321
^Xwd	full	lam256	6	6.2982	912067	478196881321
^Xwd	full	refbs	7	14.3462	912067	478196881321
^Xwd	full	bitmap1	7	1.7548	912067	478196881321
^Xwd	full	lam0	7	6.0594	912067	478196881321
^Xwd	full	lam16	7	5.5388	912067	478196881321
^Xwd	full	lam256	7	6.3108	912067	478196881321
^Xwd	full	refbs	8	14.3038	912067	478196881321
^Xwd	full	bitmap1	8	1.7502	912067	478196881321
^Xwd	full	lam0	8	6.0659	912067	478196881321
^Xwd	full	lam16	8	5.5370	912067	478196881321
^Xwd	full	lam256	8	6.3112	912067	478196881321
^Xwd	full	refbs	9	14.3258	912067	478196881321
^Xwd	full	bitmap1	9	1.7540	912067	478196881321
^Xwd	full	lam0	9	6.0652	912067	478196881321
^Xwd	full	lam16	9	5.5411	912067	478196881321
^Xwd	full	lam256	9	6.2998	912067	478196881321
^Xwd	full	refbs	10	14.3828	912067	478196881321
^Xwd	full	bitmap1	10	1.7538	912067	478196881321
^Xwd	full	lam0	10	6.0644	912067	478196881321
^Xwd	full	lam16	10	5.5426	912067	478196881321
^Xwd	full	lam256	10	6.3043	912067	478196881321
Unknown(Zzzz)	member	refbs	0	12.1344	1048576	549756338176
Unknown(Zzzz)	member	bitmap1	0	2.0041	1048576	549756338176
Unknown(Zzzz)	member	lam0	0	4.2493	1048576	549756338176
Unknown(Zzzz)	member	lam16	0	5.1308	1048576	549756338176
Unknown(Zzzz)	member	lam256	0	4.6409	1048576	549756338176
Unknown(Zzzz)	member	refbs	1	12.1725	1048576	549756338176
Unknown(Zzzz)	member	bitmap1	1	1.8545	1048576	549756338176
Unknown(Zzzz)	member	lam0	1	4.2444	1048576	549756338176
Unknown(Zzzz)	member	lam16	1	5.1611	1048576	549756338176
Unknown(Zzzz)	member	lam256	1	4.6425	1048576	549756338176
Unknown(Zzzz)	member	refbs	2	12.2034	1048576	549756338176
Unknown(Zzzz)	member	bitmap1	2	1.8549	1048576	549756338176
Unknown(Zzzz)	member	lam0	2	4.2448	1048576	549756338176
Unknown(Zzzz)	member	lam16	2	5.1335	1048576	549756338176
Unknown(Zzzz)	member	lam256	2	4.6392	1048576	549756338176
Unknown(Zzzz)	member	refbs	3	12.2842	1048576	549756338176
Unknown(Zzzz)	member	bitmap1	3	1.8539	1048576	549756338176
Unknown(Zzzz)	member	lam0	3	4.2518	1048576	549756338176
Unknown(Zzzz)	member	lam16	3	5.1406	1048576	549756338176
Unknown(Zzzz)	member	lam256	3	4.6787	1048576	549756338176
Unknown(Zzzz)	member	refbs	4	12.1171	1048576	549756338176
Unknown(Zzzz)	member	bitmap1	4	1.8540	1048576	549756338176
Unknown(Zzzz)	member	lam0	4	4.2506	1048576	549756338176
Unknown(Zzzz)	member	lam16	4	5.1312	1048576	549756338176
Unknown(Zzzz)	member	lam256	4	4.6393	1048576	549756338176
Unknown(Zzzz)	member	refbs	5	12.2778	1048576	549756338176
Unknown(Zzzz)	member	bitmap1	5	1.8542	1048576	549756338176
Unknown(Zzzz)	member	lam0	5	4.2415	1048576	549756338176
Unknown(Zzzz)	member	lam16	5	5.1391	1048576	549756338176
Unknown(Zzzz)	member	lam256	5	4.6384	1048576	549756338176
Unknown(Zzzz)	member	refbs	6	12.0928	1048576	549756338176
Unknown(Zzzz)	member	bitmap1	6	1.8535	1048576	549756338176
Unknown(Zzzz)	member	lam0	6	4.2492	1048576	549756338176
Unknown(Zzzz)	member	lam16	6	5.1296	1048576	549756338176
Unknown(Zzzz)	member	lam256	6	4.7260	1048576	549756338176
Unknown(Zzzz)	member	refbs	7	12.1752	1048576	549756338176
Unknown(Zzzz)	member	bitmap1	7	1.8550	1048576	549756338176
Unknown(Zzzz)	member	lam0	7	4.2416	1048576	549756338176
Unknown(Zzzz)	member	lam16	7	5.1351	1048576	549756338176
Unknown(Zzzz)	member	lam256	7	4.6335	1048576	549756338176
Unknown(Zzzz)	member	refbs	8	12.2522	1048576	549756338176
Unknown(Zzzz)	member	bitmap1	8	1.8551	1048576	549756338176
Unknown(Zzzz)	member	lam0	8	4.2539	1048576	549756338176
Unknown(Zzzz)	member	lam16	8	5.1544	1048576	549756338176
Unknown(Zzzz)	member	lam256	8	4.6518	1048576	549756338176
Unknown(Zzzz)	member	refbs	9	12.0698	1048576	549756338176
Unknown(Zzzz)	member	bitmap1	9	1.8929	1048576	549756338176
Unknown(Zzzz)	member	lam0	9	4.2515	1048576	549756338176
Unknown(Zzzz)	member	lam16	9	5.1413	1048576	549756338176
Unknown(Zzzz)	member	lam256	9	4.6416	1048576	549756338176
Unknown(Zzzz)	member	refbs	10	14.3829	1048576	549756338176
Unknown(Zzzz)	member	bitmap1	10	2.1565	1048576	549756338176
Unknown(Zzzz)	member	lam0	10	4.2606	1048576	549756338176
Unknown(Zzzz)	member	lam16	10	5.1368	1048576	549756338176
Unknown(Zzzz)	member	lam256	10	4.6385	1048576	549756338176
Unknown(Zzzz)	mixed	refbs	0	13.6466	974977	511154947247
Unknown(Zzzz)	mixed	bitmap1	0	1.8994	974977	511154947247
Unknown(Zzzz)	mixed	lam0	0	5.4438	974977	511154947247
Unknown(Zzzz)	mixed	lam16	0	6.4002	974977	511154947247
Unknown(Zzzz)	mixed	lam256	0	5.5936	974977	511154947247
Unknown(Zzzz)	mixed	refbs	1	13.5502	974977	511154947247
Unknown(Zzzz)	mixed	bitmap1	1	1.8700	974977	511154947247
Unknown(Zzzz)	mixed	lam0	1	5.4320	974977	511154947247
Unknown(Zzzz)	mixed	lam16	1	6.4022	974977	511154947247
Unknown(Zzzz)	mixed	lam256	1	5.5874	974977	511154947247
Unknown(Zzzz)	mixed	refbs	2	13.5964	974977	511154947247
Unknown(Zzzz)	mixed	bitmap1	2	1.8639	974977	511154947247
Unknown(Zzzz)	mixed	lam0	2	5.4343	974977	511154947247
Unknown(Zzzz)	mixed	lam16	2	6.3998	974977	511154947247
Unknown(Zzzz)	mixed	lam256	2	5.5859	974977	511154947247
Unknown(Zzzz)	mixed	refbs	3	13.5375	974977	511154947247
Unknown(Zzzz)	mixed	bitmap1	3	1.8618	974977	511154947247
Unknown(Zzzz)	mixed	lam0	3	5.4328	974977	511154947247
Unknown(Zzzz)	mixed	lam16	3	6.4091	974977	511154947247
Unknown(Zzzz)	mixed	lam256	3	5.5965	974977	511154947247
Unknown(Zzzz)	mixed	refbs	4	13.5292	974977	511154947247
Unknown(Zzzz)	mixed	bitmap1	4	1.8617	974977	511154947247
Unknown(Zzzz)	mixed	lam0	4	5.4388	974977	511154947247
Unknown(Zzzz)	mixed	lam16	4	6.3998	974977	511154947247
Unknown(Zzzz)	mixed	lam256	4	5.5936	974977	511154947247
Unknown(Zzzz)	mixed	refbs	5	13.6139	974977	511154947247
Unknown(Zzzz)	mixed	bitmap1	5	1.8633	974977	511154947247
Unknown(Zzzz)	mixed	lam0	5	5.4293	974977	511154947247
Unknown(Zzzz)	mixed	lam16	5	6.4055	974977	511154947247
Unknown(Zzzz)	mixed	lam256	5	5.5867	974977	511154947247
Unknown(Zzzz)	mixed	refbs	6	13.5618	974977	511154947247
Unknown(Zzzz)	mixed	bitmap1	6	1.8619	974977	511154947247
Unknown(Zzzz)	mixed	lam0	6	5.4375	974977	511154947247
Unknown(Zzzz)	mixed	lam16	6	6.3946	974977	511154947247
Unknown(Zzzz)	mixed	lam256	6	5.5906	974977	511154947247
Unknown(Zzzz)	mixed	refbs	7	13.4822	974977	511154947247
Unknown(Zzzz)	mixed	bitmap1	7	1.8620	974977	511154947247
Unknown(Zzzz)	mixed	lam0	7	5.4372	974977	511154947247
Unknown(Zzzz)	mixed	lam16	7	6.4028	974977	511154947247
Unknown(Zzzz)	mixed	lam256	7	5.5908	974977	511154947247
Unknown(Zzzz)	mixed	refbs	8	13.5301	974977	511154947247
Unknown(Zzzz)	mixed	bitmap1	8	1.8620	974977	511154947247
Unknown(Zzzz)	mixed	lam0	8	5.4305	974977	511154947247
Unknown(Zzzz)	mixed	lam16	8	6.3966	974977	511154947247
Unknown(Zzzz)	mixed	lam256	8	5.5892	974977	511154947247
Unknown(Zzzz)	mixed	refbs	9	13.5255	974977	511154947247
Unknown(Zzzz)	mixed	bitmap1	9	1.8614	974977	511154947247
Unknown(Zzzz)	mixed	lam0	9	5.4502	974977	511154947247
Unknown(Zzzz)	mixed	lam16	9	6.3986	974977	511154947247
Unknown(Zzzz)	mixed	lam256	9	5.6114	974977	511154947247
Unknown(Zzzz)	mixed	refbs	10	13.5195	974977	511154947247
Unknown(Zzzz)	mixed	bitmap1	10	1.8644	974977	511154947247
Unknown(Zzzz)	mixed	lam0	10	5.4230	974977	511154947247
Unknown(Zzzz)	mixed	lam16	10	6.3977	974977	511154947247
Unknown(Zzzz)	mixed	lam256	10	5.5886	974977	511154947247
Unknown(Zzzz)	ascii	refbs	0	7.5353	0	0
Unknown(Zzzz)	ascii	bitmap1	0	1.7702	0	0
Unknown(Zzzz)	ascii	lam0	0	1.7695	0	0
Unknown(Zzzz)	ascii	lam16	0	2.0715	0	0
Unknown(Zzzz)	ascii	lam256	0	1.7694	0	0
Unknown(Zzzz)	ascii	refbs	1	7.5322	0	0
Unknown(Zzzz)	ascii	bitmap1	1	1.7733	0	0
Unknown(Zzzz)	ascii	lam0	1	1.7734	0	0
Unknown(Zzzz)	ascii	lam16	1	2.0676	0	0
Unknown(Zzzz)	ascii	lam256	1	1.7737	0	0
Unknown(Zzzz)	ascii	refbs	2	7.5664	0	0
Unknown(Zzzz)	ascii	bitmap1	2	1.7760	0	0
Unknown(Zzzz)	ascii	lam0	2	1.7733	0	0
Unknown(Zzzz)	ascii	lam16	2	2.0677	0	0
Unknown(Zzzz)	ascii	lam256	2	1.7728	0	0
Unknown(Zzzz)	ascii	refbs	3	7.5322	0	0
Unknown(Zzzz)	ascii	bitmap1	3	1.7739	0	0
Unknown(Zzzz)	ascii	lam0	3	1.7693	0	0
Unknown(Zzzz)	ascii	lam16	3	2.0717	0	0
Unknown(Zzzz)	ascii	lam256	3	1.7923	0	0
Unknown(Zzzz)	ascii	refbs	4	7.5335	0	0
Unknown(Zzzz)	ascii	bitmap1	4	1.7745	0	0
Unknown(Zzzz)	ascii	lam0	4	1.7746	0	0
Unknown(Zzzz)	ascii	lam16	4	2.0675	0	0
Unknown(Zzzz)	ascii	lam256	4	1.7733	0	0
Unknown(Zzzz)	ascii	refbs	5	7.5315	0	0
Unknown(Zzzz)	ascii	bitmap1	5	1.7736	0	0
Unknown(Zzzz)	ascii	lam0	5	1.7733	0	0
Unknown(Zzzz)	ascii	lam16	5	2.0678	0	0
Unknown(Zzzz)	ascii	lam256	5	1.7792	0	0
Unknown(Zzzz)	ascii	refbs	6	7.5357	0	0
Unknown(Zzzz)	ascii	bitmap1	6	1.7738	0	0
Unknown(Zzzz)	ascii	lam0	6	1.7698	0	0
Unknown(Zzzz)	ascii	lam16	6	2.0715	0	0
Unknown(Zzzz)	ascii	lam256	6	1.7694	0	0
Unknown(Zzzz)	ascii	refbs	7	7.5310	0	0
Unknown(Zzzz)	ascii	bitmap1	7	1.7730	0	0
Unknown(Zzzz)	ascii	lam0	7	1.7732	0	0
Unknown(Zzzz)	ascii	lam16	7	2.0676	0	0
Unknown(Zzzz)	ascii	lam256	7	1.7741	0	0
Unknown(Zzzz)	ascii	refbs	8	7.5889	0	0
Unknown(Zzzz)	ascii	bitmap1	8	1.7736	0	0
Unknown(Zzzz)	ascii	lam0	8	1.7738	0	0
Unknown(Zzzz)	ascii	lam16	8	2.0680	0	0
Unknown(Zzzz)	ascii	lam256	8	1.7733	0	0
Unknown(Zzzz)	ascii	refbs	9	7.5328	0	0
Unknown(Zzzz)	ascii	bitmap1	9	1.7736	0	0
Unknown(Zzzz)	ascii	lam0	9	1.7692	0	0
Unknown(Zzzz)	ascii	lam16	9	2.0709	0	0
Unknown(Zzzz)	ascii	lam256	9	1.7697	0	0
Unknown(Zzzz)	ascii	refbs	10	7.5412	0	0
Unknown(Zzzz)	ascii	bitmap1	10	1.7731	0	0
Unknown(Zzzz)	ascii	lam0	10	1.7732	0	0
Unknown(Zzzz)	ascii	lam16	10	2.0675	0	0
Unknown(Zzzz)	ascii	lam256	10	1.7732	0	0
Unknown(Zzzz)	full	refbs	0	14.8541	902627	473228863876
Unknown(Zzzz)	full	bitmap1	0	1.8960	902627	473228863876
Unknown(Zzzz)	full	lam0	0	6.1047	902627	473228863876
Unknown(Zzzz)	full	lam16	0	7.2082	902627	473228863876
Unknown(Zzzz)	full	lam256	0	6.1705	902627	473228863876
Unknown(Zzzz)	full	refbs	1	16.7831	902627	473228863876
Unknown(Zzzz)	full	bitmap1	1	1.9201	902627	473228863876
Unknown(Zzzz)	full	lam0	1	6.1208	902627	473228863876
Unknown(Zzzz)	full	lam16	1	7.2132	902627	473228863876
Unknown(Zzzz)	full	lam256	1	6.1675	902627	473228863876
Unknown(Zzzz)	full	refbs	2	14.7628	902627	473228863876
Unknown(Zzzz)	full	bitmap1	2	1.8704	902627	473228863876
Unknown(Zzzz)	full	lam0	2	6.1047	902627	473228863876
Unknown(Zzzz)	full	lam16	2	7.2277	902627	473228863876
Unknown(Zzzz)	full	lam256	2	6.1742	902627	473228863876
Unknown(Zzzz)	full	refbs	3	14.8195	902627	473228863876
Unknown(Zzzz)	full	bitmap1	3	1.8730	902627	473228863876
Unknown(Zzzz)	full	lam0	3	6.1136	902627	473228863876
Unknown(Zzzz)	full	lam16	3	7.2059	902627	473228863876
Unknown(Zzzz)	full	lam256	3	6.1711	902627	473228863876
Unknown(Zzzz)	full	refbs	4	14.8007	902627	473228863876
Unknown(Zzzz)	full	bitmap1	4	1.8718	902627	473228863876
Unknown(Zzzz)	full	lam0	4	6.1115	902627	473228863876
Unknown(Zzzz)	full	lam16	4	7.2095	902627	473228863876
Unknown(Zzzz)	full	lam256	4	6.1704	902627	473228863876
Unknown(Zzzz)	full	refbs	5	14.8278	902627	473228863876
Unknown(Zzzz)	full	bitmap1	5	1.9318	902627	473228863876
Unknown(Zzzz)	full	lam0	5	6.1048	902627	473228863876
Unknown(Zzzz)	full	lam16	5	7.2065	902627	473228863876
Unknown(Zzzz)	full	lam256	5	6.1638	902627	473228863876
Unknown(Zzzz)	full	refbs	6	14.7924	902627	473228863876
Unknown(Zzzz)	full	bitmap1	6	1.8731	902627	473228863876
Unknown(Zzzz)	full	lam0	6	6.1107	902627	473228863876
Unknown(Zzzz)	full	lam16	6	7.2390	902627	473228863876
Unknown(Zzzz)	full	lam256	6	6.1632	902627	473228863876
Unknown(Zzzz)	full	refbs	7	14.7460	902627	473228863876
Unknown(Zzzz)	full	bitmap1	7	1.8714	902627	473228863876
Unknown(Zzzz)	full	lam0	7	6.1029	902627	473228863876
Unknown(Zzzz)	full	lam16	7	7.2060	902627	473228863876
Unknown(Zzzz)	full	lam256	7	6.1641	902627	473228863876
Unknown(Zzzz)	full	refbs	8	14.8177	902627	473228863876
Unknown(Zzzz)	full	bitmap1	8	1.8730	902627	473228863876
Unknown(Zzzz)	full	lam0	8	6.1064	902627	473228863876
Unknown(Zzzz)	full	lam16	8	7.2252	902627	473228863876
Unknown(Zzzz)	full	lam256	8	6.1791	902627	473228863876
Unknown(Zzzz)	full	refbs	9	14.7903	902627	473228863876
Unknown(Zzzz)	full	bitmap1	9	1.8731	902627	473228863876
Unknown(Zzzz)	full	lam0	9	6.1125	902627	473228863876
Unknown(Zzzz)	full	lam16	9	7.2156	902627	473228863876
Unknown(Zzzz)	full	lam256	9	6.1686	902627	473228863876
Unknown(Zzzz)	full	refbs	10	14.7559	902627	473228863876
Unknown(Zzzz)	full	bitmap1	10	1.8692	902627	473228863876
Unknown(Zzzz)	full	lam0	10	6.1234	902627	473228863876
Unknown(Zzzz)	full	lam16	10	7.2042	902627	473228863876
Unknown(Zzzz)	full	lam256	10	6.1615	902627	473228863876
^Unknown(Zzzz)	member	refbs	0	22.8333	1048576	549756338176
^Unknown(Zzzz)	member	bitmap1	0	1.5028	1048576	549756338176
^Unknown(Zzzz)	member	lam0	0	11.1763	1048576	549756338176
^Unknown(Zzzz)	member	lam16	0	12.4511	1048576	549756338176
^Unknown(Zzzz)	member	lam256	0	9.7415	1048576	549756338176
^Unknown(Zzzz)	member	refbs	1	22.7494	1048576	549756338176
^Unknown(Zzzz)	member	bitmap1	1	1.4772	1048576	549756338176
^Unknown(Zzzz)	member	lam0	1	11.1162	1048576	549756338176
^Unknown(Zzzz)	member	lam16	1	12.5329	1048576	549756338176
^Unknown(Zzzz)	member	lam256	1	9.7877	1048576	549756338176
^Unknown(Zzzz)	member	refbs	2	22.7918	1048576	549756338176
^Unknown(Zzzz)	member	bitmap1	2	1.4842	1048576	549756338176
^Unknown(Zzzz)	member	lam0	2	11.1591	1048576	549756338176
^Unknown(Zzzz)	member	lam16	2	12.6863	1048576	549756338176
^Unknown(Zzzz)	member	lam256	2	9.7821	1048576	549756338176
^Unknown(Zzzz)	member	refbs	3	22.8512	1048576	549756338176
^Unknown(Zzzz)	member	bitmap1	3	1.4776	1048576	549756338176
^Unknown(Zzzz)	member	lam0	3	11.1656	1048576	549756338176
^Unknown(Zzzz)	member	lam16	3	12.6399	1048576	549756338176
^Unknown(Zzzz)	member	lam256	3	9.7877	1048576	549756338176
^Unknown(Zzzz)	member	refbs	4	22.7459	1048576	549756338176
^Unknown(Zzzz)	member	bitmap1	4	1.4819	1048576	549756338176
^Unknown(Zzzz)	member	lam0	4	11.1651	1048576	549756338176
^Unknown(Zzzz)	member	lam16	4	12.6953	1048576	549756338176
^Unknown(Zzzz)	member	lam256	4	9.8102	1048576	549756338176
^Unknown(Zzzz)	member	refbs	5	22.8574	1048576	549756338176
^Unknown(Zzzz)	member	bitmap1	5	1.4815	1048576	549756338176
^Unknown(Zzzz)	member	lam0	5	11.1642	1048576	549756338176
^Unknown(Zzzz)	member	lam16	5	12.7047	1048576	549756338176
^Unknown(Zzzz)	member	lam256	5	9.7844	1048576	549756338176
^Unknown(Zzzz)	member	refbs	6	22.7472	1048576	549756338176
^Unknown(Zzzz)	member	bitmap1	6	1.4816	1048576	549756338176
^Unknown(Zzzz)	member	lam0	6	11.1560	1048576	549756338176
^Unknown(Zzzz)	member	lam16	6	12.6688	1048576	549756338176
^Unknown(Zzzz)	member	lam256	6	9.7903	1048576	549756338176
^Unknown(Zzzz)	member	refbs	7	22.7367	1048576	549756338176
^Unknown(Zzzz)	member	bitmap1	7	1.4783	1048576	549756338176
^Unknown(Zzzz)	member	lam0	7	11.1621	1048576	549756338176
^Unknown(Zzzz)	member	lam16	7	12.6862	1048576	549756338176
^Unknown(Zzzz)	member	lam256	7	9.7897	1048576	549756338176
^Unknown(Zzzz)	member	refbs	8	22.6926	1048576	549756338176
^Unknown(Zzzz)	member	bitmap1	8	1.4814	1048576	549756338176
^Unknown(Zzzz)	member	lam0	8	11.1684	1048576	549756338176
^Unknown(Zzzz)	member	lam16	8	12.6727	1048576	549756338176
^Unknown(Zzzz)	member	lam256	8	9.7820	1048576	549756338176
^Unknown(Zzzz)	member	refbs	9	22.6843	1048576	549756338176
^Unknown(Zzzz)	member	bitmap1	9	1.4774	1048576	549756338176
^Unknown(Zzzz)	member	lam0	9	11.1666	1048576	549756338176
^Unknown(Zzzz)	member	lam16	9	12.6324	1048576	549756338176
^Unknown(Zzzz)	member	lam256	9	9.6978	1048576	549756338176
^Unknown(Zzzz)	member	refbs	10	22.8005	1048576	549756338176
^Unknown(Zzzz)	member	bitmap1	10	1.4783	1048576	549756338176
^Unknown(Zzzz)	member	lam0	10	11.1616	1048576	549756338176
^Unknown(Zzzz)	member	lam16	10	12.5766	1048576	549756338176
^Unknown(Zzzz)	member	lam256	10	9.6789	1048576	549756338176
^Unknown(Zzzz)	mixed	refbs	0	20.0990	597436	313380880632
^Unknown(Zzzz)	mixed	bitmap1	0	2.2984	597436	313380880632
^Unknown(Zzzz)	mixed	lam0	0	10.5956	597436	313380880632
^Unknown(Zzzz)	mixed	lam16	0	11.7022	597436	313380880632
^Unknown(Zzzz)	mixed	lam256	0	9.6265	597436	313380880632
^Unknown(Zzzz)	mixed	refbs	1	20.1223	597436	313380880632
^Unknown(Zzzz)	mixed	bitmap1	1	2.2800	597436	313380880632
^Unknown(Zzzz)	mixed	lam0	1	10.5993	597436	313380880632
^Unknown(Zzzz)	mixed	lam16	1	11.7300	597436	313380880632
^Unknown(Zzzz)	mixed	lam256	1	9.6841	597436	313380880632
^Unknown(Zzzz)	mixed	refbs	2	20.1461	597436	313380880632
^Unknown(Zzzz)	mixed	bitmap1	2	2.2766	597436	313380880632
^Unknown(Zzzz)	mixed	lam0	2	10.5847	597436	313380880632
^Unknown(Zzzz)	mixed	lam16	2	11.7360	597436	313380880632
^Unknown(Zzzz)	mixed	lam256	2	9.6207	597436	313380880632
^Unknown(Zzzz)	mixed	refbs	3	20.2014	597436	313380880632
^Unknown(Zzzz)	mixed	bitmap1	3	2.2693	597436	313380880632
^Unknown(Zzzz)	mixed	lam0	3	10.5885	597436	313380880632
^Unknown(Zzzz)	mixed	lam16	3	11.7216	597436	313380880632
^Unknown(Zzzz)	mixed	lam256	3	9.6256	597436	313380880632
^Unknown(Zzzz)	mixed	refbs	4	20.1752	597436	313380880632
^Unknown(Zzzz)	mixed	bitmap1	4	2.2704	597436	313380880632
^Unknown(Zzzz)	mixed	lam0	4	10.5838	597436	313380880632
^Unknown(Zzzz)	mixed	lam16	4	11.7239	597436	313380880632
^Unknown(Zzzz)	mixed	lam256	4	9.6302	597436	313380880632
^Unknown(Zzzz)	mixed	refbs	5	20.1922	597436	313380880632
^Unknown(Zzzz)	mixed	bitmap1	5	2.2642	597436	313380880632
^Unknown(Zzzz)	mixed	lam0	5	10.5894	597436	313380880632
^Unknown(Zzzz)	mixed	lam16	5	11.7941	597436	313380880632
^Unknown(Zzzz)	mixed	lam256	5	9.6332	597436	313380880632
^Unknown(Zzzz)	mixed	refbs	6	20.0510	597436	313380880632
^Unknown(Zzzz)	mixed	bitmap1	6	2.2690	597436	313380880632
^Unknown(Zzzz)	mixed	lam0	6	10.5965	597436	313380880632
^Unknown(Zzzz)	mixed	lam16	6	11.7186	597436	313380880632
^Unknown(Zzzz)	mixed	lam256	6	9.6321	597436	313380880632
^Unknown(Zzzz)	mixed	refbs	7	20.1410	597436	313380880632
^Unknown(Zzzz)	mixed	bitmap1	7	2.2641	597436	313380880632
^Unknown(Zzzz)	mixed	lam0	7	10.5786	597436	313380880632
^Unknown(Zzzz)	mixed	lam16	7	11.7259	597436	313380880632
^Unknown(Zzzz)	mixed	lam256	7	9.6267	597436	313380880632
^Unknown(Zzzz)	mixed	refbs	8	20.1691	597436	313380880632
^Unknown(Zzzz)	mixed	bitmap1	8	2.2698	597436	313380880632
^Unknown(Zzzz)	mixed	lam0	8	10.5911	597436	313380880632
^Unknown(Zzzz)	mixed	lam16	8	11.7398	597436	313380880632
^Unknown(Zzzz)	mixed	lam256	8	9.6380	597436	313380880632
^Unknown(Zzzz)	mixed	refbs	9	20.2969	597436	313380880632
^Unknown(Zzzz)	mixed	bitmap1	9	2.2720	597436	313380880632
^Unknown(Zzzz)	mixed	lam0	9	11.1078	597436	313380880632
^Unknown(Zzzz)	mixed	lam16	9	11.8716	597436	313380880632
