pattern	subject	algo	rounds	median_ns	ns_per_byte	ns_per_call	load1
srt-1024	f-prefix	hash2	11	340.0	30.9091	30.9091	1.08
srt-1024	f-prefix	hash4	11	3540.0	321.8182	321.8182	1.08
srt-1024	f-prefix	vm	11	540.0	49.0909	49.0909	1.08
srt-1024	f-w2047	serial	11	28490.0	3561.2500	3561.2500	1.08
srt-1024	f-w2047	firstbyte	11	1570.0	196.2500	196.2500	1.08
srt-1024	f-w2047	trie	11	410.0	51.2500	51.2500	1.08
srt-1024	f-w2047	hash2	11	260.0	32.5000	32.5000	1.08
srt-1024	f-w2047	hash4	11	2610.0	326.2500	326.2500	1.08
srt-1024	f-w2047	vm	11	360.0	45.0000	45.0000	1.08
srt-1024	f-w7	serial	11	11090.0	2772.5000	2772.5000	1.08
srt-1024	f-w7	firstbyte	11	630.0	157.5000	157.5000	1.08
srt-1024	f-w7	trie	11	200.0	50.0000	50.0000	1.08
srt-1024	f-w7	hash2	11	110.0	27.5000	27.5000	1.08
srt-1024	f-w7	hash4	11	1310.0	327.5000	327.5000	1.08
srt-1024	f-w7	vm	11	210.0	52.5000	52.5000	1.08
srt-1024	t-512k-sparse	serial	11	1470587464.0	2804.9230	2804.9230	1.06
srt-1024	t-512k-sparse	firstbyte	11	78619287.0	149.9544	149.9544	1.06
srt-1024	t-512k-sparse	trie	11	25158643.0	47.9863	47.9863	1.06
srt-1024	t-512k-sparse	hash2	11	17973289.0	34.2813	34.2813	1.06
srt-1024	t-512k-sparse	hash4	11	167146254.0	318.8062	318.8062	1.06
srt-1024	t-512k-sparse	vm	11	24731250.0	47.1711	47.1711	1.06
srt-1024	t-128k-dense	serial	11	367348130.0	2802.6438	2802.6438	1.05
srt-1024	t-128k-dense	firstbyte	11	19747500.0	150.6615	150.6615	1.05
srt-1024	t-128k-dense	trie	11	6341689.0	48.3832	48.3832	1.05
srt-1024	t-128k-dense	hash2	11	4560778.0	34.7960	34.7960	1.05
srt-1024	t-128k-dense	hash4	11	41832504.0	319.1567	319.1567	1.05
srt-1024	t-128k-dense	vm	11	6239438.0	47.6031	47.6031	1.05
srt-1024	f-sh1	serial	11	16190.0	3238.0000	3238.0000	1.05
srt-1024	f-sh1	firstbyte	11	880.0	176.0000	176.0000	1.05
srt-1024	f-sh1	trie	11	260.0	52.0000	52.0000	1.05
srt-1024	f-sh1	hash2	11	130.0	26.0000	26.0000	1.05
srt-1024	f-sh1	hash4	11	1590.0	318.0000	318.0000	1.05
srt-1024	f-sh1	vm	11	230.0	46.0000	46.0000	1.05
srt-1024	f-glued	serial	11	59250.0	3291.6667	3291.6667	1.05
srt-1024	f-glued	firstbyte	11	2950.0	163.8889	163.8889	1.05
srt-1024	f-glued	trie	11	910.0	50.5556	50.5556	1.05
srt-1024	f-glued	hash2	11	530.0	29.4444	29.4444	1.05
srt-1024	f-glued	hash4	11	5810.0	322.7778	322.7778	1.05
srt-1024	f-glued	vm	11	900.0	50.0000	50.0000	1.05
srt-1024	f-w255	serial	11	22390.0	3198.5714	3198.5714	1.05
srt-1024	f-w255	firstbyte	11	1370.0	195.7143	195.7143	1.05
srt-1024	f-w255	trie	11	400.0	57.1429	57.1429	1.05
srt-1024	f-w255	hash2	11	240.0	34.2857	34.2857	1.05
srt-1024	f-w255	hash4	11	2350.0	335.7143	335.7143	1.05
srt-1024	f-w255	vm	11	370.0	52.8571	52.8571	1.05
srt-1024	f-pfx3	serial	11	28670.0	3583.7500	3583.7500	1.05
srt-1024	f-pfx3	firstbyte	11	1380.0	172.5000	172.5000	1.05
srt-1024	f-pfx3	trie	11	430.0	53.7500	53.7500	1.05
srt-1024	f-pfx3	hash2	11	250.0	31.2500	31.2500	1.05
srt-1024	f-pfx3	hash4	11	2540.0	317.5000	317.5000	1.05
srt-1024	f-pfx3	vm	11	380.0	47.5000	47.5000	1.05
srt-1024	t-128k-sparse	serial	11	367844172.0	2806.4283	2806.4283	1.05
srt-1024	t-128k-sparse	firstbyte	11	19532509.0	149.0212	149.0212	1.05
srt-1024	t-128k-sparse	trie	11	6276088.0	47.8828	47.8828	1.05
srt-1024	t-128k-sparse	hash2	11	4518218.0	34.4713	34.4713	1.05
srt-1024	t-128k-sparse	hash4	11	41878704.0	319.5092	319.5092	1.05
srt-1024	t-128k-sparse	vm	11	6192578.0	47.2456	47.2456	1.05
srt-1024	f-bg	serial	11	28830.0	3603.7500	3603.7500	1.05
srt-1024	f-bg	firstbyte	11	1430.0	178.7500	178.7500	1.05
srt-1024	f-bg	trie	11	320.0	40.0000	40.0000	1.05
srt-1024	f-bg	hash2	11	300.0	37.5000	37.5000	1.05
srt-1024	f-bg	hash4	11	2600.0	325.0000	325.0000	1.05
srt-1024	f-bg	vm	11	350.0	43.7500	43.7500	1.05
srt-1024	f-upper	serial	11	42081.0	3506.7500	3506.7500	1.05
srt-1024	f-upper	firstbyte	11	150.0	12.5000	12.5000	1.05
srt-1024	f-upper	trie	11	300.0	25.0000	25.0000	1.05
srt-1024	f-upper	hash2	11	220.0	18.3333	18.3333	1.05
srt-1024	f-upper	hash4	11	4260.0	355.0000	355.0000	1.05
srt-1024	f-upper	vm	11	290.0	24.1667	24.1667	1.05
srt-1024	f-near	serial	11	42861.0	3571.7500	3571.7500	1.05
srt-1024	f-near	firstbyte	11	2170.0	180.8333	180.8333	1.05
srt-1024	f-near	trie	11	600.0	50.0000	50.0000	1.05
srt-1024	f-near	hash2	11	400.0	33.3333	33.3333	1.05
srt-1024	f-near	hash4	11	3900.0	325.0000	325.0000	1.05
srt-1024	f-near	vm	11	600.0	50.0000	50.0000	1.05
srt-1024	f-sfx	serial	11	32810.0	3645.5556	3645.5556	1.05
srt-1024	f-sfx	firstbyte	11	1720.0	191.1111	191.1111	1.05
srt-1024	f-sfx	trie	11	420.0	46.6667	46.6667	1.05
srt-1024	f-sfx	hash2	11	320.0	35.5556	35.5556	1.05
srt-1024	f-sfx	hash4	11	2900.0	322.2222	322.2222	1.05
srt-1024	f-sfx	vm	11	390.0	43.3333	43.3333	1.05
ci-1024	f-cnt2	serial	11	54110.0	3381.8750	3381.8750	1.05
ci-1024	f-cnt2	firstbyte	11	2590.0	161.8750	161.8750	1.05
ci-1024	f-cnt2	trie	11	680.0	42.5000	42.5000	1.05
ci-1024	f-cnt2	hash2	11	520.0	32.5000	32.5000	1.05
ci-1024	f-cnt2	hash4	11	5680.0	355.0000	355.0000	1.05
ci-1024	f-cnt2	vm	11	650.0	40.6250	40.6250	1.05
ci-1024	f-nar4	serial	11	37430.0	4158.8889	4158.8889	1.05
ci-1024	f-nar4	firstbyte	11	1880.0	208.8889	208.8889	1.05
ci-1024	f-nar4	trie	11	410.0	45.5556	45.5556	1.05
ci-1024	f-nar4	hash2	11	310.0	34.4444	34.4444	1.05
ci-1024	f-nar4	hash4	11	3230.0	358.8889	358.8889	1.05
ci-1024	f-nar4	vm	11	410.0	45.5556	45.5556	1.05
ci-1024	f-w0	serial	11	45140.0	3761.6667	3761.6667	1.05
ci-1024	f-w0	firstbyte	11	2030.0	169.1667	169.1667	1.05
ci-1024	f-w0	trie	11	450.0	37.5000	37.5000	1.05
ci-1024	f-w0	hash2	11	380.0	31.6667	31.6667	1.05
ci-1024	f-w0	hash4	11	4220.0	351.6667	351.6667	1.05
ci-1024	f-w0	vm	11	490.0	40.8333	40.8333	1.05
ci-1024	f-s4095	serial	11	14370.0	3592.5000	3592.5000	1.05
ci-1024	f-s4095	firstbyte	11	710.0	177.5000	177.5000	1.05
ci-1024	f-s4095	trie	11	140.0	35.0000	35.0000	1.05
ci-1024	f-s4095	hash2	11	120.0	30.0000	30.0000	1.05
ci-1024	f-s4095	hash4	11	1450.0	362.5000	362.5000	1.05
ci-1024	f-s4095	vm	11	160.0	40.0000	40.0000	1.05
ci-1024	f-s0	serial	11	14180.0	3545.0000	3545.0000	1.05
ci-1024	f-s0	firstbyte	11	720.0	180.0000	180.0000	1.05
ci-1024	f-s0	trie	11	180.0	45.0000	45.0000	1.05
ci-1024	f-s0	hash2	11	120.0	30.0000	30.0000	1.05
ci-1024	f-s0	hash4	11	1490.0	372.5000	372.5000	1.05
ci-1024	f-s0	vm	11	150.0	37.5000	37.5000	1.05
ci-1024	t-128k-clean	serial	11	425094549.0	3243.2140	3243.2140	1.04
ci-1024	t-128k-clean	firstbyte	11	20709796.0	158.0032	158.0032	1.04
ci-1024	t-128k-clean	trie	11	6319578.0	48.2146	48.2146	1.04
ci-1024	t-128k-clean	hash2	11	4560188.0	34.7915	34.7915	1.04
ci-1024	t-128k-clean	hash4	11	45641097.0	348.2139	348.2139	1.04
ci-1024	t-128k-clean	vm	11	6300698.0	48.0705	48.0705	1.04
ci-1024	f-w511	serial	11	20880.0	3480.0000	3480.0000	1.04
ci-1024	f-w511	firstbyte	11	1130.0	188.3333	188.3333	1.04
ci-1024	f-w511	trie	11	290.0	48.3333	48.3333	1.04
ci-1024	f-w511	hash2	11	180.0	30.0000	30.0000	1.04
ci-1024	f-w511	hash4	11	2130.0	355.0000	355.0000	1.04
ci-1024	f-w511	vm	11	280.0	46.6667	46.6667	1.04
ci-1024	f-prefix	serial	11	45860.0	4169.0909	4169.0909	1.04
ci-1024	f-prefix	firstbyte	11	2020.0	183.6364	183.6364	1.04
ci-1024	f-prefix	trie	11	490.0	44.5455	44.5455	1.04
ci-1024	f-prefix	hash2	11	350.0	31.8182	31.8182	1.04
ci-1024	f-prefix	hash4	11	3840.0	349.0909	349.0909	1.04
ci-1024	f-prefix	vm	11	460.0	41.8182	41.8182	1.04
ci-1024	f-w2047	serial	11	32741.0	4092.6250	4092.6250	1.04
ci-1024	f-w2047	firstbyte	11	1640.0	205.0000	205.0000	1.04
ci-1024	f-w2047	trie	11	390.0	48.7500	48.7500	1.04
ci-1024	f-w2047	hash2	11	250.0	31.2500	31.2500	1.04
ci-1024	f-w2047	hash4	11	2830.0	353.7500	353.7500	1.04
ci-1024	f-w2047	vm	11	370.0	46.2500	46.2500	1.04
ci-1024	f-w7	serial	11	10550.0	2637.5000	2637.5000	1.04
ci-1024	f-w7	firstbyte	11	540.0	135.0000	135.0000	1.04
ci-1024	f-w7	trie	11	180.0	45.0000	45.0000	1.04
ci-1024	f-w7	hash2	11	120.0	30.0000	30.0000	1.04
ci-1024	f-w7	hash4	11	1400.0	350.0000	350.0000	1.04
ci-1024	f-w7	vm	11	180.0	45.0000	45.0000	1.04
ci-1024	t-512k-sparse	serial	11	1695856671.0	3234.5899	3234.5899	1.09
ci-1024	t-512k-sparse	firstbyte	11	82771762.0	157.8746	157.8746	1.08
ci-1024	t-512k-sparse	trie	11	25328174.0	48.3097	48.3097	1.08
ci-1024	t-512k-sparse	hash2	11	18247981.0	34.8053	34.8053	1.08
ci-1024	t-512k-sparse	hash4	11	183184882.0	349.3974	349.3974	1.08
ci-1024	t-512k-sparse	vm	11	25182233.0	48.0313	48.0313	1.08
ci-1024	t-128k-dense	serial	11	423732111.0	3232.8195	3232.8195	1.08
ci-1024	t-128k-dense	firstbyte	11	21158948.0	161.4300	161.4300	1.08
ci-1024	t-128k-dense	trie	11	6384218.0	48.7077	48.7077	1.08
ci-1024	t-128k-dense	hash2	11	4607238.0	35.1504	35.1504	1.08
ci-1024	t-128k-dense	hash4	11	45950039.0	350.5710	350.5710	1.08
ci-1024	t-128k-dense	vm	11	6343618.0	48.3980	48.3980	1.08
ci-1024	f-sh1	serial	11	19000.0	3800.0000	3800.0000	1.08
ci-1024	f-sh1	firstbyte	11	900.0	180.0000	180.0000	1.08
ci-1024	f-sh1	trie	11	250.0	50.0000	50.0000	1.08
ci-1024	f-sh1	hash2	11	130.0	26.0000	26.0000	1.08
ci-1024	f-sh1	hash4	11	1780.0	356.0000	356.0000	1.08
ci-1024	f-sh1	vm	11	300.0	60.0000	60.0000	1.08
ci-1024	f-glued	serial	11	64500.0	3583.3333	3583.3333	1.08
ci-1024	f-glued	firstbyte	11	2920.0	162.2222	162.2222	1.08
ci-1024	f-glued	trie	11	710.0	39.4444	39.4444	1.08
ci-1024	f-glued	hash2	11	550.0	30.5556	30.5556	1.08
ci-1024	f-glued	hash4	11	6190.0	343.8889	343.8889	1.08
ci-1024	f-glued	vm	11	690.0	38.3333	38.3333	1.08
ci-1024	f-w255	serial	11	24250.0	3464.2857	3464.2857	1.08
ci-1024	f-w255	firstbyte	11	1320.0	188.5714	188.5714	1.08
ci-1024	f-w255	trie	11	300.0	42.8571	42.8571	1.08
ci-1024	f-w255	hash2	11	240.0	34.2857	34.2857	1.08
ci-1024	f-w255	hash4	11	2630.0	375.7143	375.7143	1.08
ci-1024	f-w255	vm	11	290.0	41.4286	41.4286	1.08
ci-1024	f-pfx3	serial	11	32681.0	4085.1250	4085.1250	1.08
ci-1024	f-pfx3	firstbyte	11	1460.0	182.5000	182.5000	1.08
ci-1024	f-pfx3	trie	11	350.0	43.7500	43.7500	1.08
ci-1024	f-pfx3	hash2	11	250.0	31.2500	31.2500	1.08
ci-1024	f-pfx3	hash4	11	2770.0	346.2500	346.2500	1.08
ci-1024	f-pfx3	vm	11	360.0	45.0000	45.0000	1.08
ci-1024	t-128k-sparse	serial	11	423983102.0	3234.7344	3234.7344	1.15
ci-1024	t-128k-sparse	firstbyte	11	20660035.0	157.6236	157.6236	1.15
ci-1024	t-128k-sparse	trie	11	6319528.0	48.2142	48.2142	1.15
ci-1024	t-128k-sparse	hash2	11	4570518.0	34.8703	34.8703	1.14
ci-1024	t-128k-sparse	hash4	11	45732057.0	348.9079	348.9079	1.14
ci-1024	t-128k-sparse	vm	11	6279238.0	47.9068	47.9068	1.14
ci-1024	f-bg	serial	11	32600.0	4075.0000	4075.0000	1.14
ci-1024	f-bg	firstbyte	11	1540.0	192.5000	192.5000	1.14
ci-1024	f-bg	trie	11	340.0	42.5000	42.5000	1.14
ci-1024	f-bg	hash2	11	260.0	32.5000	32.5000	1.14
ci-1024	f-bg	hash4	11	2960.0	370.0000	370.0000	1.14
ci-1024	f-bg	vm	11	340.0	42.5000	42.5000	1.14
ci-1024	f-upper	serial	11	44881.0	3740.0833	3740.0833	1.14
ci-1024	f-upper	firstbyte	11	2000.0	166.6667	166.6667	1.14
ci-1024	f-upper	trie	11	490.0	40.8333	40.8333	1.14
ci-1024	f-upper	hash2	11	380.0	31.6667	31.6667	1.14
ci-1024	f-upper	hash4	11	4210.0	350.8333	350.8333	1.14
ci-1024	f-upper	vm	11	500.0	41.6667	41.6667	1.14
ci-1024	f-near	serial	11	47850.0	3987.5000	3987.5000	1.14
ci-1024	f-near	firstbyte	11	2220.0	185.0000	185.0000	1.14
ci-1024	f-near	trie	11	520.0	43.3333	43.3333	1.14
ci-1024	f-near	hash2	11	360.0	30.0000	30.0000	1.14
ci-1024	f-near	hash4	11	4110.0	342.5000	342.5000	1.14
ci-1024	f-near	vm	11	500.0	41.6667	41.6667	1.14
ci-1024	f-sfx	serial	11	36860.0	4095.5556	4095.5556	1.14
ci-1024	f-sfx	firstbyte	11	1890.0	210.0000	210.0000	1.14
ci-1024	f-sfx	trie	11	410.0	45.5556	45.5556	1.14
ci-1024	f-sfx	hash2	11	320.0	35.5556	35.5556	1.14
ci-1024	f-sfx	hash4	11	3220.0	357.7778	357.7778	1.14
ci-1024	f-sfx	vm	11	430.0	47.7778	47.7778	1.14
ci-256	f-cnt2	serial	11	12230.0	764.3750	764.3750	1.14
ci-256	f-cnt2	firstbyte	11	700.0	43.7500	43.7500	1.14
ci-256	f-cnt2	trie	11	580.0	36.2500	36.2500	1.14
ci-256	f-cnt2	hash2	11	400.0	25.0000	25.0000	1.14
ci-256	f-cnt2	hash4	11	2070.0	129.3750	129.3750	1.14
ci-256	f-cnt2	vm	11	530.0	33.1250	33.1250	1.14
ci-256	f-nar4	serial	11	8280.0	920.0000	920.0000	1.14
ci-256	f-nar4	firstbyte	11	460.0	51.1111	51.1111	1.14
ci-256	f-nar4	trie	11	370.0	41.1111	41.1111	1.14
ci-256	f-nar4	hash2	11	230.0	25.5556	25.5556	1.14
ci-256	f-nar4	hash4	11	1140.0	126.6667	126.6667	1.14
ci-256	f-nar4	vm	11	360.0	40.0000	40.0000	1.14
ci-256	f-w0	serial	11	9920.0	826.6667	826.6667	1.14
ci-256	f-w0	firstbyte	11	550.0	45.8333	45.8333	1.14
ci-256	f-w0	trie	11	340.0	28.3333	28.3333	1.14
ci-256	f-w0	hash2	11	290.0	24.1667	24.1667	1.14
ci-256	f-w0	hash4	11	1590.0	132.5000	132.5000	1.14
ci-256	f-w0	vm	11	340.0	28.3333	28.3333	1.14
ci-256	f-s4095	serial	11	3440.0	860.0000	860.0000	1.14
ci-256	f-s4095	firstbyte	11	210.0	52.5000	52.5000	1.14
ci-256	f-s4095	trie	11	120.0	30.0000	30.0000	1.14
ci-256	f-s4095	hash2	11	100.0	25.0000	25.0000	1.14
ci-256	f-s4095	hash4	11	470.0	117.5000	117.5000	1.14
ci-256	f-s4095	vm	11	130.0	32.5000	32.5000	1.14
ci-256	f-s0	serial	11	3530.0	882.5000	882.5000	1.14
ci-256	f-s0	firstbyte	11	250.0	62.5000	62.5000	1.14
ci-256	f-s0	trie	11	150.0	37.5000	37.5000	1.14
ci-256	f-s0	hash2	11	100.0	25.0000	25.0000	1.14
ci-256	f-s0	hash4	11	490.0	122.5000	122.5000	1.14
ci-256	f-s0	vm	11	120.0	30.0000	30.0000	1.14
ci-256	t-128k-clean	serial	11	100825752.0	769.2394	769.2394	1.14
ci-256	t-128k-clean	firstbyte	11	5641315.0	43.0398	43.0398	1.14
ci-256	t-128k-clean	trie	11	4636548.0	35.3741	35.3741	1.14
ci-256	t-128k-clean	hash2	11	3414501.0	26.0506	26.0506	1.14
ci-256	t-128k-clean	hash4	11	17348376.0	132.3576	132.3576	1.14
ci-256	t-128k-clean	vm	11	4486917.0	34.2325	34.2325	1.14
ci-256	f-w511	serial	11	5510.0	918.3333	918.3333	1.14
ci-256	f-w511	firstbyte	11	340.0	56.6667	56.6667	1.14
ci-256	f-w511	trie	11	200.0	33.3333	33.3333	1.14
ci-256	f-w511	hash2	11	120.0	20.0000	20.0000	1.14
ci-256	f-w511	hash4	11	800.0	133.3333	133.3333	1.14
ci-256	f-w511	vm	11	170.0	28.3333	28.3333	1.14
ci-256	f-prefix	serial	11	10060.0	914.5455	914.5455	1.14
ci-256	f-prefix	firstbyte	11	530.0	48.1818	48.1818	1.14
ci-256	f-prefix	trie	11	370.0	33.6364	33.6364	1.14
ci-256	f-prefix	hash2	11	270.0	24.5455	24.5455	1.14
ci-256	f-prefix	hash4	11	1400.0	127.2727	127.2727	1.14
ci-256	f-prefix	vm	11	380.0	34.5455	34.5455	1.14
ci-256	f-w2047	serial	11	7400.0	925.0000	925.0000	1.14
ci-256	f-w2047	firstbyte	11	450.0	56.2500	56.2500	1.14
ci-256	f-w2047	trie	11	290.0	36.2500	36.2500	1.14
ci-256	f-w2047	hash2	11	180.0	22.5000	22.5000	1.14
ci-256	f-w2047	hash4	11	1000.0	125.0000	125.0000	1.14
ci-256	f-w2047	vm	11	280.0	35.0000	35.0000	1.14
ci-256	f-w7	serial	11	2590.0	647.5000	647.5000	1.14
ci-256	f-w7	firstbyte	11	190.0	47.5000	47.5000	1.14
ci-256	f-w7	trie	11	150.0	37.5000	37.5000	1.14
ci-256	f-w7	hash2	11	100.0	25.0000	25.0000	1.14
ci-256	f-w7	hash4	11	500.0	125.0000	125.0000	1.14
ci-256	f-w7	vm	11	150.0	37.5000	37.5000	1.14
ci-256	t-512k-sparse	serial	11	403682380.0	769.9630	769.9630	1.13
ci-256	t-512k-sparse	firstbyte	11	22657858.0	43.2164	43.2164	1.13
ci-256	t-512k-sparse	trie	11	18586493.0	35.4509	35.4509	1.13
ci-256	t-512k-sparse	hash2	11	13681523.0	26.0954	26.0954	1.13
ci-256	t-512k-sparse	hash4	11	69449652.0	132.4647	132.4647	1.13
ci-256	t-512k-sparse	vm	11	18028089.0	34.3859	34.3859	1.13
ci-256	t-128k-dense	serial	11	100873233.0	769.6017	769.6017	1.12
ci-256	t-128k-dense	firstbyte	11	5698155.0	43.4735	43.4735	1.12
ci-256	t-128k-dense	trie	11	4668138.0	35.6151	35.6151	1.12
ci-256	t-128k-dense	hash2	11	3419451.0	26.0883	26.0883	1.12
ci-256	t-128k-dense	hash4	11	17326835.0	132.1933	132.1933	1.12
ci-256	t-128k-dense	vm	11	4521668.0	34.4976	34.4976	1.12
ci-256	f-sh1	serial	11	4520.0	904.0000	904.0000	1.12
ci-256	f-sh1	firstbyte	11	280.0	56.0000	56.0000	1.12
ci-256	f-sh1	trie	11	180.0	36.0000	36.0000	1.12
ci-256	f-sh1	hash2	11	110.0	22.0000	22.0000	1.12
ci-256	f-sh1	hash4	11	570.0	114.0000	114.0000	1.12
ci-256	f-sh1	vm	11	190.0	38.0000	38.0000	1.12
ci-256	f-glued	serial	11	14920.0	828.8889	828.8889	1.12
ci-256	f-glued	firstbyte	11	860.0	47.7778	47.7778	1.12
ci-256	f-glued	trie	11	620.0	34.4444	34.4444	1.12
ci-256	f-glued	hash2	11	450.0	25.0000	25.0000	1.12
ci-256	f-glued	hash4	11	2340.0	130.0000	130.0000	1.12
ci-256	f-glued	vm	11	580.0	32.2222	32.2222	1.12
ci-256	f-w255	serial	11	6370.0	910.0000	910.0000	1.12
ci-256	f-w255	firstbyte	11	460.0	65.7143	65.7143	1.12
ci-256	f-w255	trie	11	250.0	35.7143	35.7143	1.12
ci-256	f-w255	hash2	11	180.0	25.7143	25.7143	1.12
ci-256	f-w255	hash4	11	950.0	135.7143	135.7143	1.12
ci-256	f-w255	vm	11	240.0	34.2857	34.2857	1.12
ci-256	f-pfx3	serial	11	7320.0	915.0000	915.0000	1.12
ci-256	f-pfx3	firstbyte	11	440.0	55.0000	55.0000	1.12
ci-256	f-pfx3	trie	11	330.0	41.2500	41.2500	1.12
ci-256	f-pfx3	hash2	11	200.0	25.0000	25.0000	1.12
ci-256	f-pfx3	hash4	11	1010.0	126.2500	126.2500	1.12
ci-256	f-pfx3	vm	11	290.0	36.2500	36.2500	1.12
ci-256	t-128k-sparse	serial	11	100777671.0	768.8726	768.8726	1.12
ci-256	t-128k-sparse	firstbyte	11	5640324.0	43.0323	43.0323	1.12
ci-256	t-128k-sparse	trie	11	4642168.0	35.4169	35.4169	1.12
ci-256	t-128k-sparse	hash2	11	3405271.0	25.9802	25.9802	1.12
ci-256	t-128k-sparse	hash4	11	17406166.0	132.7985	132.7985	1.12
ci-256	t-128k-sparse	vm	11	4499928.0	34.3317	34.3317	1.12
ci-256	f-bg	serial	11	7430.0	928.7500	928.7500	1.12
ci-256	f-bg	firstbyte	11	450.0	56.2500	56.2500	1.12
ci-256	f-bg	trie	11	250.0	31.2500	31.2500	1.12
ci-256	f-bg	hash2	11	220.0	27.5000	27.5000	1.12
ci-256	f-bg	hash4	11	1020.0	127.5000	127.5000	1.12
ci-256	f-bg	vm	11	270.0	33.7500	33.7500	1.12
ci-256	f-upper	serial	11	10190.0	849.1667	849.1667	1.12
ci-256	f-upper	firstbyte	11	550.0	45.8333	45.8333	1.12
ci-256	f-upper	trie	11	430.0	35.8333	35.8333	1.12
ci-256	f-upper	hash2	11	310.0	25.8333	25.8333	1.12
ci-256	f-upper	hash4	11	1531.0	127.5833	127.5833	1.12
ci-256	f-upper	vm	11	410.0	34.1667	34.1667	1.12
ci-256	f-near	serial	11	10430.0	869.1667	869.1667	1.12
ci-256	f-near	firstbyte	11	550.0	45.8333	45.8333	1.12
ci-256	f-near	trie	11	400.0	33.3333	33.3333	1.12
ci-256	f-near	hash2	11	270.0	22.5000	22.5000	1.12
ci-256	f-near	hash4	11	1560.0	130.0000	130.0000	1.12
ci-256	f-near	vm	11	410.0	34.1667	34.1667	1.12
ci-256	f-sfx	serial	11	8160.0	906.6667	906.6667	1.12
ci-256	f-sfx	firstbyte	11	480.0	53.3333	53.3333	1.12
ci-256	f-sfx	trie	11	340.0	37.7778	37.7778	1.12
ci-256	f-sfx	hash2	11	220.0	24.4444	24.4444	1.12
ci-256	f-sfx	hash4	11	1200.0	133.3333	133.3333	1.12
ci-256	f-sfx	vm	11	310.0	34.4444	34.4444	1.12
w-512	f-cnt2	serial	11	25950.0	1621.8750	1621.8750	1.12
w-512	f-cnt2	firstbyte	11	1290.0	80.6250	80.6250	1.12
w-512	f-cnt2	trie	11	570.0	35.6250	35.6250	1.12
w-512	f-cnt2	hash2	11	440.0	27.5000	27.5000	1.12
w-512	f-cnt2	hash4	11	3340.0	208.7500	208.7500	1.12
w-512	f-cnt2	vm	11	600.0	37.5000	37.5000	1.12
w-512	f-nar4	serial	11	18091.0	2010.1111	2010.1111	1.12
w-512	f-nar4	firstbyte	11	930.0	103.3333	103.3333	1.12
w-512	f-nar4	trie	11	400.0	44.4444	44.4444	1.12
w-512	f-nar4	hash2	11	260.0	28.8889	28.8889	1.12
w-512	f-nar4	hash4	11	1900.0	211.1111	211.1111	1.12
w-512	f-nar4	vm	11	410.0	45.5556	45.5556	1.12
w-512	f-w0	serial	11	21490.0	1790.8333	1790.8333	1.12
w-512	f-w0	firstbyte	11	1010.0	84.1667	84.1667	1.12
w-512	f-w0	trie	11	430.0	35.8333	35.8333	1.12
w-512	f-w0	hash2	11	340.0	28.3333	28.3333	1.12
w-512	f-w0	hash4	11	2530.0	210.8333	210.8333	1.12
w-512	f-w0	vm	11	390.0	32.5000	32.5000	1.12
w-512	f-s4095	serial	11	7000.0	1750.0000	1750.0000	1.12
w-512	f-s4095	firstbyte	11	360.0	90.0000	90.0000	1.12
w-512	f-s4095	trie	11	140.0	35.0000	35.0000	1.12
w-512	f-s4095	hash2	11	100.0	25.0000	25.0000	1.12
w-512	f-s4095	hash4	11	850.0	212.5000	212.5000	1.12
w-512	f-s4095	vm	11	130.0	32.5000	32.5000	1.12
w-512	f-s0	serial	11	7211.0	1802.7500	1802.7500	1.12
w-512	f-s0	firstbyte	11	400.0	100.0000	100.0000	1.12
w-512	f-s0	trie	11	150.0	37.5000	37.5000	1.12
w-512	f-s0	hash2	11	100.0	25.0000	25.0000	1.12
w-512	f-s0	hash4	11	950.0	237.5000	237.5000	1.12
w-512	f-s0	vm	11	130.0	32.5000	32.5000	1.12
w-512	t-128k-clean	serial	11	210776639.0	1608.0981	1608.0981	1.12
w-512	t-128k-clean	firstbyte	11	10511594.0	80.1971	80.1971	1.12
w-512	t-128k-clean	trie	11	5229522.0	39.8981	39.8981	1.12
w-512	t-128k-clean	hash2	11	3876864.0	29.5781	29.5781	1.11
w-512	t-128k-clean	hash4	11	26976283.0	205.8127	205.8127	1.11
w-512	t-128k-clean	vm	11	5165101.0	39.4066	39.4066	1.11
w-512	f-w511	serial	11	11690.0	1948.3333	1948.3333	1.11
w-512	f-w511	firstbyte	11	640.0	106.6667	106.6667	1.11
w-512	f-w511	trie	11	290.0	48.3333	48.3333	1.11
w-512	f-w511	hash2	11	170.0	28.3333	28.3333	1.11
w-512	f-w511	hash4	11	1340.0	223.3333	223.3333	1.11
w-512	f-w511	vm	11	270.0	45.0000	45.0000	1.11
w-512	f-prefix	serial	11	21910.0	1991.8182	1991.8182	1.11
w-512	f-prefix	firstbyte	11	980.0	89.0909	89.0909	1.11
w-512	f-prefix	trie	11	460.0	41.8182	41.8182	1.11
w-512	f-prefix	hash2	11	340.0	30.9091	30.9091	1.11
w-512	f-prefix	hash4	11	2240.0	203.6364	203.6364	1.11
w-512	f-prefix	vm	11	410.0	37.2727	37.2727	1.11
w-512	f-w2047	serial	11	15851.0	1981.3750	1981.3750	1.11
w-512	f-w2047	firstbyte	11	800.0	100.0000	100.0000	1.11
w-512	f-w2047	trie	11	310.0	38.7500	38.7500	1.11
w-512	f-w2047	hash2	11	200.0	25.0000	25.0000	1.11
