pattern	subject	algo	positions	total_tries	tries_per_byte	total_verify_bytes	verify_bytes_per_byte	total_frames	frames_per_byte	max_deferred
sh1-64	f-sh1	firstbyte	5	65	13.0000	133	26.6000	0	0.0000	0
sh1-64	f-sh1	trie	5	11	2.2000	10	2.0000	0	0.0000	0
sh1-64	f-sh1	hash2	5	13	2.6000	3	0.6000	0	0.0000	0
sh1-64	f-sh1	hash4	5	10	2.0000	8	1.6000	0	0.0000	0
sh1-64	f-sh1	vm	5	11	2.2000	10	2.0000	1	0.2000	0
sh1-64	f-glued	serial	18	1152	64.0000	1152	64.0000	0	0.0000	0
sh1-64	f-glued	firstbyte	18	0	0.0000	0	0.0000	0	0.0000	0
sh1-64	f-glued	trie	18	18	1.0000	18	1.0000	0	0.0000	0
sh1-64	f-glued	hash2	18	34	1.8889	0	0.0000	0	0.0000	0
sh1-64	f-glued	hash4	18	49	2.7222	18	1.0000	0	0.0000	0
sh1-64	f-glued	vm	18	18	1.0000	18	1.0000	0	0.0000	0
sh1-64	f-w255	serial	7	448	64.0000	513	73.2857	0	0.0000	0
sh1-64	f-w255	firstbyte	7	64	9.1429	129	18.4286	0	0.0000	0
sh1-64	f-w255	trie	7	32	4.5714	9	1.2857	0	0.0000	0
sh1-64	f-w255	hash2	7	13	1.8571	1	0.1429	0	0.0000	0
sh1-64	f-w255	hash4	7	15	2.1429	8	1.1429	0	0.0000	0
sh1-64	f-w255	vm	7	32	4.5714	9	1.2857	0	0.0000	0
sh1-64	f-pfx3	serial	8	512	64.0000	512	64.0000	0	0.0000	0
sh1-64	f-pfx3	firstbyte	8	0	0.0000	0	0.0000	0	0.0000	0
sh1-64	f-pfx3	trie	8	8	1.0000	8	1.0000	0	0.0000	0
sh1-64	f-pfx3	hash2	8	14	1.7500	0	0.0000	0	0.0000	0
sh1-64	f-pfx3	hash4	8	18	2.2500	8	1.0000	0	0.0000	0
sh1-64	f-pfx3	vm	8	8	1.0000	8	1.0000	0	0.0000	0
sh1-64	t-128k-sparse	serial	131072	8388545	63.9995	8648028	65.9792	0	0.0000	0
sh1-64	t-128k-sparse	firstbyte	131072	251073	1.9155	510556	3.8952	0	0.0000	0
sh1-64	t-128k-sparse	trie	131072	197449	1.5064	138348	1.0555	0	0.0000	0
sh1-64	t-128k-sparse	hash2	131072	271165	2.0688	8474	0.0647	0	0.0000	0
sh1-64	t-128k-sparse	hash4	131072	397191	3.0303	135115	1.0308	0	0.0000	0
sh1-64	t-128k-sparse	vm	131072	197449	1.5064	138348	1.0555	1	0.0000	0
sh1-64	f-bg	serial	8	512	64.0000	580	72.5000	0	0.0000	0
sh1-64	f-bg	firstbyte	8	128	16.0000	196	24.5000	0	0.0000	0
sh1-64	f-bg	trie	8	17	2.1250	10	1.2500	0	0.0000	0
sh1-64	f-bg	hash2	8	18	2.2500	4	0.5000	0	0.0000	0
sh1-64	f-bg	hash4	8	18	2.2500	9	1.1250	0	0.0000	0
sh1-64	f-bg	vm	8	17	2.1250	10	1.2500	0	0.0000	0
sh1-64	f-upper	serial	12	768	64.0000	768	64.0000	0	0.0000	0
sh1-64	f-upper	firstbyte	12	0	0.0000	0	0.0000	0	0.0000	0
sh1-64	f-upper	trie	12	12	1.0000	12	1.0000	0	0.0000	0
sh1-64	f-upper	hash2	12	23	1.9167	0	0.0000	0	0.0000	0
sh1-64	f-upper	hash4	12	30	2.5000	12	1.0000	0	0.0000	0
sh1-64	f-upper	vm	12	12	1.0000	12	1.0000	0	0.0000	0
sh1-64	f-near	serial	12	768	64.0000	768	64.0000	0	0.0000	0
sh1-64	f-near	firstbyte	12	0	0.0000	0	0.0000	0	0.0000	0
sh1-64	f-near	trie	12	12	1.0000	12	1.0000	0	0.0000	0
sh1-64	f-near	hash2	12	22	1.8333	0	0.0000	0	0.0000	0
sh1-64	f-near	hash4	12	30	2.5000	12	1.0000	0	0.0000	0
sh1-64	f-near	vm	12	12	1.0000	12	1.0000	0	0.0000	0
sh1-64	f-sfx	serial	9	576	64.0000	576	64.0000	0	0.0000	0
sh1-64	f-sfx	firstbyte	9	0	0.0000	0	0.0000	0	0.0000	0
sh1-64	f-sfx	trie	9	9	1.0000	9	1.0000	0	0.0000	0
sh1-64	f-sfx	hash2	9	16	1.7778	0	0.0000	0	0.0000	0
sh1-64	f-sfx	hash4	9	21	2.3333	9	1.0000	0	0.0000	0
sh1-64	f-sfx	vm	9	9	1.0000	9	1.0000	0	0.0000	0
sh1-512	f-cnt2	serial	16	8192	512.0000	8192	512.0000	0	0.0000	0
sh1-512	f-cnt2	firstbyte	16	0	0.0000	0	0.0000	0	0.0000	0
sh1-512	f-cnt2	trie	16	16	1.0000	16	1.0000	0	0.0000	0
sh1-512	f-cnt2	hash2	16	30	1.8750	0	0.0000	0	0.0000	0
sh1-512	f-cnt2	hash4	16	170	10.6250	144	9.0000	0	0.0000	0
sh1-512	f-cnt2	vm	16	16	1.0000	16	1.0000	0	0.0000	0
sh1-512	f-nar4	serial	9	4608	512.0000	4608	512.0000	0	0.0000	0
sh1-512	f-nar4	firstbyte	9	0	0.0000	0	0.0000	0	0.0000	0
sh1-512	f-nar4	trie	9	9	1.0000	9	1.0000	0	0.0000	0
sh1-512	f-nar4	hash2	9	16	1.7778	0	0.0000	0	0.0000	0
sh1-512	f-nar4	hash4	9	93	10.3333	81	9.0000	0	0.0000	0
sh1-512	f-nar4	vm	9	9	1.0000	9	1.0000	0	0.0000	0
sh1-512	f-w0	serial	12	6144	512.0000	6144	512.0000	0	0.0000	0
sh1-512	f-w0	firstbyte	12	0	0.0000	0	0.0000	0	0.0000	0
sh1-512	f-w0	trie	12	12	1.0000	12	1.0000	0	0.0000	0
sh1-512	f-w0	hash2	12	22	1.8333	0	0.0000	0	0.0000	0
sh1-512	f-w0	hash4	12	126	10.5000	108	9.0000	0	0.0000	0
sh1-512	f-w0	vm	12	12	1.0000	12	1.0000	0	0.0000	0
sh1-512	f-s4095	serial	4	2048	512.0000	2585	646.2500	0	0.0000	0
sh1-512	f-s4095	firstbyte	4	512	128.0000	1049	262.2500	0	0.0000	0
sh1-512	f-s4095	trie	4	23	5.7500	7	1.7500	0	0.0000	0
sh1-512	f-s4095	hash2	4	29	7.2500	25	6.2500	0	0.0000	0
sh1-512	f-s4095	hash4	4	38	9.5000	45	11.2500	0	0.0000	0
sh1-512	f-s4095	vm	4	23	5.7500	7	1.7500	0	0.0000	0
sh1-512	f-s0	serial	4	2048	512.0000	2579	644.7500	0	0.0000	0
sh1-512	f-s0	firstbyte	4	512	128.0000	1043	260.7500	0	0.0000	0
sh1-512	f-s0	trie	4	35	8.7500	6	1.5000	0	0.0000	0
sh1-512	f-s0	hash2	4	25	6.2500	19	4.7500	0	0.0000	0
sh1-512	f-s0	hash4	4	38	9.5000	45	11.2500	0	0.0000	0
sh1-512	f-s0	vm	4	35	8.7500	6	1.5000	0	0.0000	0
sh1-512	t-128k-clean	serial	131072	67108864	512.0000	69200904	527.9610	0	0.0000	0
sh1-512	t-128k-clean	firstbyte	131072	2022912	15.4336	4114952	31.3946	0	0.0000	0
sh1-512	t-128k-clean	trie	131072	230717	1.7602	140015	1.0682	0	0.0000	0
sh1-512	t-128k-clean	hash2	131072	329002	2.5101	69128	0.5274	0	0.0000	0
sh1-512	t-128k-clean	hash4	131072	1446002	11.0321	1216404	9.2804	0	0.0000	0
sh1-512	t-128k-clean	vm	131072	230717	1.7602	140015	1.0682	0	0.0000	0
sh1-512	f-w511	serial	6	3072	512.0000	3072	512.0000	0	0.0000	0
sh1-512	f-w511	firstbyte	6	0	0.0000	0	0.0000	0	0.0000	0
sh1-512	f-w511	trie	6	6	1.0000	6	1.0000	0	0.0000	0
sh1-512	f-w511	hash2	6	10	1.6667	0	0.0000	0	0.0000	0
sh1-512	f-w511	hash4	6	60	10.0000	54	9.0000	0	0.0000	0
sh1-512	f-w511	vm	6	6	1.0000	6	1.0000	0	0.0000	0
sh1-512	f-prefix	serial	11	5632	512.0000	5632	512.0000	0	0.0000	0
sh1-512	f-prefix	firstbyte	11	0	0.0000	0	0.0000	0	0.0000	0
sh1-512	f-prefix	trie	11	11	1.0000	11	1.0000	0	0.0000	0
sh1-512	f-prefix	hash2	11	20	1.8182	0	0.0000	0	0.0000	0
sh1-512	f-prefix	hash4	11	115	10.4545	99	9.0000	0	0.0000	0
sh1-512	f-prefix	vm	11	11	1.0000	11	1.0000	0	0.0000	0
sh1-512	f-w2047	serial	8	4096	512.0000	4096	512.0000	0	0.0000	0
sh1-512	f-w2047	firstbyte	8	0	0.0000	0	0.0000	0	0.0000	0
sh1-512	f-w2047	trie	8	8	1.0000	8	1.0000	0	0.0000	0
sh1-512	f-w2047	hash2	8	14	1.7500	0	0.0000	0	0.0000	0
sh1-512	f-w2047	hash4	8	82	10.2500	72	9.0000	0	0.0000	0
sh1-512	f-w2047	vm	8	8	1.0000	8	1.0000	0	0.0000	0
sh1-512	f-w7	serial	4	2048	512.0000	2048	512.0000	0	0.0000	0
sh1-512	f-w7	firstbyte	4	0	0.0000	0	0.0000	0	0.0000	0
sh1-512	f-w7	trie	4	4	1.0000	4	1.0000	0	0.0000	0
sh1-512	f-w7	hash2	4	6	1.5000	0	0.0000	0	0.0000	0
sh1-512	f-w7	hash4	4	38	9.5000	36	9.0000	0	0.0000	0
sh1-512	f-w7	vm	4	4	1.0000	4	1.0000	0	0.0000	0
sh1-512	t-512k-sparse	serial	524288	268432968	511.9953	276654601	527.6768	0	0.0000	0
sh1-512	t-512k-sparse	firstbyte	524288	7951432	15.1662	16173065	30.8477	0	0.0000	0
sh1-512	t-512k-sparse	trie	524288	912991	1.7414	559304	1.0668	0	0.0000	0
sh1-512	t-512k-sparse	hash2	524288	1309996	2.4986	270201	0.5154	0	0.0000	0
sh1-512	t-512k-sparse	hash4	524288	5784174	11.0324	4863147	9.2757	0	0.0000	0
sh1-512	t-512k-sparse	vm	524288	912991	1.7414	559304	1.0668	8	0.0000	0
sh1-512	t-128k-dense	serial	131072	67069056	511.6963	69212743	528.0513	0	0.0000	0
sh1-512	t-128k-dense	firstbyte	131072	2072192	15.8096	4215879	32.1646	0	0.0000	0
sh1-512	t-128k-dense	trie	131072	232627	1.7748	141110	1.0766	0	0.0000	0
sh1-512	t-128k-dense	hash2	131072	330217	2.5194	71495	0.5455	0	0.0000	0
sh1-512	t-128k-dense	hash4	131072	1446165	11.0334	1218542	9.2967	0	0.0000	0
sh1-512	t-128k-dense	vm	131072	232627	1.7748	141110	1.0766	128	0.0010	0
sh1-512	f-sh1	serial	5	2049	409.8000	2565	513.0000	0	0.0000	0
sh1-512	f-sh1	firstbyte	5	513	102.6000	1029	205.8000	0	0.0000	0
sh1-512	f-sh1	trie	5	11	2.2000	10	2.0000	0	0.0000	0
sh1-512	f-sh1	hash2	5	26	5.2000	3	0.6000	0	0.0000	0
sh1-512	f-sh1	hash4	5	50	10.0000	64	12.8000	0	0.0000	0
sh1-512	f-sh1	vm	5	11	2.2000	10	2.0000	1	0.2000	0
sh1-512	f-glued	serial	18	9216	512.0000	9216	512.0000	0	0.0000	0
sh1-512	f-glued	firstbyte	18	0	0.0000	0	0.0000	0	0.0000	0
sh1-512	f-glued	trie	18	18	1.0000	18	1.0000	0	0.0000	0
sh1-512	f-glued	hash2	18	34	1.8889	0	0.0000	0	0.0000	0
sh1-512	f-glued	hash4	18	192	10.6667	162	9.0000	0	0.0000	0
sh1-512	f-glued	vm	18	18	1.0000	18	1.0000	0	0.0000	0
sh1-512	f-w255	serial	7	3584	512.0000	4123	589.0000	0	0.0000	0
sh1-512	f-w255	firstbyte	7	512	73.1429	1051	150.1429	0	0.0000	0
sh1-512	f-w255	trie	7	36	5.1429	10	1.4286	0	0.0000	0
sh1-512	f-w255	hash2	7	36	5.1429	27	3.8571	0	0.0000	0
sh1-512	f-w255	hash4	7	72	10.2857	72	10.2857	0	0.0000	0
sh1-512	f-w255	vm	7	36	5.1429	10	1.4286	0	0.0000	0
sh1-512	f-pfx3	serial	8	4096	512.0000	4096	512.0000	0	0.0000	0
sh1-512	f-pfx3	firstbyte	8	0	0.0000	0	0.0000	0	0.0000	0
sh1-512	f-pfx3	trie	8	8	1.0000	8	1.0000	0	0.0000	0
sh1-512	f-pfx3	hash2	8	14	1.7500	0	0.0000	0	0.0000	0
sh1-512	f-pfx3	hash4	8	83	10.3750	72	9.0000	0	0.0000	0
sh1-512	f-pfx3	vm	8	8	1.0000	8	1.0000	0	0.0000	0
sh1-512	t-128k-sparse	serial	131072	67108242	511.9953	69184397	527.8351	0	0.0000	0
sh1-512	t-128k-sparse	firstbyte	131072	2008466	15.3234	4084621	31.1632	0	0.0000	0
sh1-512	t-128k-sparse	trie	131072	229446	1.7505	139899	1.0673	0	0.0000	0
sh1-512	t-128k-sparse	hash2	131072	328111	2.5033	68201	0.5203	0	0.0000	0
sh1-512	t-128k-sparse	hash4	131072	1445967	11.0319	1216126	9.2783	0	0.0000	0
sh1-512	t-128k-sparse	vm	131072	229446	1.7505	139899	1.0673	2	0.0000	0
sh1-512	f-bg	serial	8	4096	512.0000	4629	578.6250	0	0.0000	0
sh1-512	f-bg	firstbyte	8	1024	128.0000	1557	194.6250	0	0.0000	0
sh1-512	f-bg	trie	8	26	3.2500	12	1.5000	0	0.0000	0
sh1-512	f-bg	hash2	8	33	4.1250	21	2.6250	0	0.0000	0
sh1-512	f-bg	hash4	8	83	10.3750	82	10.2500	0	0.0000	0
sh1-512	f-bg	vm	8	26	3.2500	12	1.5000	0	0.0000	0
sh1-512	f-upper	serial	12	6144	512.0000	6144	512.0000	0	0.0000	0
sh1-512	f-upper	firstbyte	12	0	0.0000	0	0.0000	0	0.0000	0
sh1-512	f-upper	trie	12	12	1.0000	12	1.0000	0	0.0000	0
sh1-512	f-upper	hash2	12	22	1.8333	0	0.0000	0	0.0000	0
sh1-512	f-upper	hash4	12	126	10.5000	108	9.0000	0	0.0000	0
sh1-512	f-upper	vm	12	12	1.0000	12	1.0000	0	0.0000	0
sh1-512	f-near	serial	12	6144	512.0000	6144	512.0000	0	0.0000	0
sh1-512	f-near	firstbyte	12	0	0.0000	0	0.0000	0	0.0000	0
sh1-512	f-near	trie	12	12	1.0000	12	1.0000	0	0.0000	0
sh1-512	f-near	hash2	12	22	1.8333	0	0.0000	0	0.0000	0
sh1-512	f-near	hash4	12	126	10.5000	108	9.0000	0	0.0000	0
sh1-512	f-near	vm	12	12	1.0000	12	1.0000	0	0.0000	0
sh1-512	f-sfx	serial	9	4608	512.0000	4608	512.0000	0	0.0000	0
sh1-512	f-sfx	firstbyte	9	0	0.0000	0	0.0000	0	0.0000	0
sh1-512	f-sfx	trie	9	9	1.0000	9	1.0000	0	0.0000	0
sh1-512	f-sfx	hash2	9	16	1.7778	0	0.0000	0	0.0000	0
sh1-512	f-sfx	hash4	9	93	10.3333	81	9.0000	0	0.0000	0
sh1-512	f-sfx	vm	9	9	1.0000	9	1.0000	0	0.0000	0
sh1-256	f-cnt2	serial	16	4096	256.0000	4096	256.0000	0	0.0000	0
sh1-256	f-cnt2	firstbyte	16	0	0.0000	0	0.0000	0	0.0000	0
sh1-256	f-cnt2	trie	16	16	1.0000	16	1.0000	0	0.0000	0
sh1-256	f-cnt2	hash2	16	30	1.8750	0	0.0000	0	0.0000	0
sh1-256	f-cnt2	hash4	16	122	7.6250	96	6.0000	0	0.0000	0
sh1-256	f-cnt2	vm	16	16	1.0000	16	1.0000	0	0.0000	0
sh1-256	f-nar4	serial	9	2304	256.0000	2304	256.0000	0	0.0000	0
sh1-256	f-nar4	firstbyte	9	0	0.0000	0	0.0000	0	0.0000	0
sh1-256	f-nar4	trie	9	9	1.0000	9	1.0000	0	0.0000	0
sh1-256	f-nar4	hash2	9	16	1.7778	0	0.0000	0	0.0000	0
sh1-256	f-nar4	hash4	9	66	7.3333	54	6.0000	0	0.0000	0
sh1-256	f-nar4	vm	9	9	1.0000	9	1.0000	0	0.0000	0
sh1-256	f-w0	serial	12	3072	256.0000	3072	256.0000	0	0.0000	0
sh1-256	f-w0	firstbyte	12	0	0.0000	0	0.0000	0	0.0000	0
sh1-256	f-w0	trie	12	12	1.0000	12	1.0000	0	0.0000	0
sh1-256	f-w0	hash2	12	22	1.8333	0	0.0000	0	0.0000	0
sh1-256	f-w0	hash4	12	90	7.5000	72	6.0000	0	0.0000	0
sh1-256	f-w0	vm	12	12	1.0000	12	1.0000	0	0.0000	0
sh1-256	f-s4095	serial	4	1024	256.0000	1291	322.7500	0	0.0000	0
sh1-256	f-s4095	firstbyte	4	256	64.0000	523	130.7500	0	0.0000	0
sh1-256	f-s4095	trie	4	19	4.7500	6	1.5000	0	0.0000	0
sh1-256	f-s4095	hash2	4	17	4.2500	11	2.7500	0	0.0000	0
sh1-256	f-s4095	hash4	4	26	6.5000	30	7.5000	0	0.0000	0
sh1-256	f-s4095	vm	4	19	4.7500	6	1.5000	0	0.0000	0
sh1-256	f-s0	serial	4	1024	256.0000	1287	321.7500	0	0.0000	0
sh1-256	f-s0	firstbyte	4	256	64.0000	519	129.7500	0	0.0000	0
sh1-256	f-s0	trie	4	35	8.7500	6	1.5000	0	0.0000	0
sh1-256	f-s0	hash2	4	13	3.2500	7	1.7500	0	0.0000	0
sh1-256	f-s0	hash4	4	26	6.5000	30	7.5000	0	0.0000	0
sh1-256	f-s0	vm	4	35	8.7500	6	1.5000	0	0.0000	0
sh1-256	t-128k-clean	serial	131072	33554432	256.0000	34600422	263.9803	0	0.0000	0
sh1-256	t-128k-clean	firstbyte	131072	1011456	7.7168	2057446	15.6971	0	0.0000	0
sh1-256	t-128k-clean	trie	131072	217078	1.6562	139341	1.0631	0	0.0000	0
sh1-256	t-128k-clean	hash2	131072	296468	2.2619	34534	0.2635	0	0.0000	0
sh1-256	t-128k-clean	hash4	131072	1052824	8.0324	810916	6.1868	0	0.0000	0
sh1-256	t-128k-clean	vm	131072	217078	1.6562	139341	1.0631	0	0.0000	0
sh1-256	f-w511	serial	6	1536	256.0000	1536	256.0000	0	0.0000	0
sh1-256	f-w511	firstbyte	6	0	0.0000	0	0.0000	0	0.0000	0
sh1-256	f-w511	trie	6	6	1.0000	6	1.0000	0	0.0000	0
sh1-256	f-w511	hash2	6	10	1.6667	0	0.0000	0	0.0000	0
sh1-256	f-w511	hash4	6	43	7.1667	36	6.0000	0	0.0000	0
sh1-256	f-w511	vm	6	6	1.0000	6	1.0000	0	0.0000	0
sh1-256	f-prefix	serial	11	2816	256.0000	2816	256.0000	0	0.0000	0
sh1-256	f-prefix	firstbyte	11	0	0.0000	0	0.0000	0	0.0000	0
sh1-256	f-prefix	trie	11	11	1.0000	11	1.0000	0	0.0000	0
sh1-256	f-prefix	hash2	11	20	1.8182	0	0.0000	0	0.0000	0
sh1-256	f-prefix	hash4	11	82	7.4545	66	6.0000	0	0.0000	0
sh1-256	f-prefix	vm	11	11	1.0000	11	1.0000	0	0.0000	0
sh1-256	f-w2047	serial	8	2048	256.0000	2048	256.0000	0	0.0000	0
sh1-256	f-w2047	firstbyte	8	0	0.0000	0	0.0000	0	0.0000	0
sh1-256	f-w2047	trie	8	8	1.0000	8	1.0000	0	0.0000	0
sh1-256	f-w2047	hash2	8	14	1.7500	0	0.0000	0	0.0000	0
sh1-256	f-w2047	hash4	8	58	7.2500	48	6.0000	0	0.0000	0
sh1-256	f-w2047	vm	8	8	1.0000	8	1.0000	0	0.0000	0
sh1-256	f-w7	serial	4	1024	256.0000	1024	256.0000	0	0.0000	0
sh1-256	f-w7	firstbyte	4	0	0.0000	0	0.0000	0	0.0000	0
sh1-256	f-w7	trie	4	4	1.0000	4	1.0000	0	0.0000	0
sh1-256	f-w7	hash2	4	6	1.5000	0	0.0000	0	0.0000	0
sh1-256	f-w7	hash4	4	26	6.5000	24	6.0000	0	0.0000	0
sh1-256	f-w7	vm	4	4	1.0000	4	1.0000	0	0.0000	0
sh1-256	t-512k-sparse	serial	524288	134216708	255.9981	138327865	263.8395	0	0.0000	0
sh1-256	t-512k-sparse	firstbyte	524288	3975940	7.5835	8087097	15.4249	0	0.0000	0
sh1-256	t-512k-sparse	trie	524288	860520	1.6413	556738	1.0619	0	0.0000	0
sh1-256	t-512k-sparse	hash2	524288	1183001	2.2564	135217	0.2579	0	0.0000	0
sh1-256	t-512k-sparse	hash4	524288	4211103	8.0320	3241916	6.1835	0	0.0000	0
sh1-256	t-512k-sparse	vm	524288	860520	1.6413	556738	1.0619	4	0.0000	0
sh1-256	t-128k-dense	serial	131072	33538112	255.8755	34613323	264.0787	0	0.0000	0
sh1-256	t-128k-dense	firstbyte	131072	1039680	7.9321	2114891	16.1353	0	0.0000	0
sh1-256	t-128k-dense	trie	131072	218840	1.6696	139846	1.0669	0	0.0000	0
sh1-256	t-128k-dense	hash2	131072	297157	2.2671	35531	0.2711	0	0.0000	0
sh1-256	t-128k-dense	hash4	131072	1053099	8.0345	812066	6.1956	0	0.0000	0
sh1-256	t-128k-dense	vm	131072	218840	1.6696	139846	1.0669	64	0.0005	0
sh1-256	f-sh1	serial	5	1025	205.0000	1285	257.0000	0	0.0000	0
sh1-256	f-sh1	firstbyte	5	257	51.4000	517	103.4000	0	0.0000	0
sh1-256	f-sh1	trie	5	11	2.2000	10	2.0000	0	0.0000	0
sh1-256	f-sh1	hash2	5	16	3.2000	3	0.6000	0	0.0000	0
sh1-256	f-sh1	hash4	5	35	7.0000	43	8.6000	0	0.0000	0
sh1-256	f-sh1	vm	5	11	2.2000	10	2.0000	1	0.2000	0
sh1-256	f-glued	serial	18	4608	256.0000	4608	256.0000	0	0.0000	0
sh1-256	f-glued	firstbyte	18	0	0.0000	0	0.0000	0	0.0000	0
sh1-256	f-glued	trie	18	18	1.0000	18	1.0000	0	0.0000	0
sh1-256	f-glued	hash2	18	34	1.8889	0	0.0000	0	0.0000	0
sh1-256	f-glued	hash4	18	138	7.6667	108	6.0000	0	0.0000	0
sh1-256	f-glued	vm	18	18	1.0000	18	1.0000	0	0.0000	0
sh1-256	f-w255	serial	7	1792	256.0000	2062	294.5714	0	0.0000	0
sh1-256	f-w255	firstbyte	7	256	36.5714	526	75.1429	0	0.0000	0
sh1-256	f-w255	trie	7	34	4.8571	10	1.4286	0	0.0000	0
sh1-256	f-w255	hash2	7	25	3.5714	14	2.0000	0	0.0000	0
sh1-256	f-w255	hash4	7	51	7.2857	48	6.8571	0	0.0000	0
sh1-256	f-w255	vm	7	34	4.8571	10	1.4286	0	0.0000	0
sh1-256	f-pfx3	serial	8	2048	256.0000	2048	256.0000	0	0.0000	0
sh1-256	f-pfx3	firstbyte	8	0	0.0000	0	0.0000	0	0.0000	0
sh1-256	f-pfx3	trie	8	8	1.0000	8	1.0000	0	0.0000	0
sh1-256	f-pfx3	hash2	8	14	1.7500	0	0.0000	0	0.0000	0
sh1-256	f-pfx3	hash4	8	58	7.2500	48	6.0000	0	0.0000	0
sh1-256	f-pfx3	vm	8	8	1.0000	8	1.0000	0	0.0000	0
sh1-256	t-128k-sparse	serial	131072	33554177	255.9981	34592269	263.9181	0	0.0000	0
sh1-256	t-128k-sparse	firstbyte	131072	1004289	7.6621	2042381	15.5821	0	0.0000	0
sh1-256	t-128k-sparse	trie	131072	216236	1.6497	139271	1.0626	0	0.0000	0
sh1-256	t-128k-sparse	hash2	131072	295977	2.2581	34059	0.2598	0	0.0000	0
sh1-256	t-128k-sparse	hash4	131072	1052806	8.0323	810718	6.1853	0	0.0000	0
sh1-256	t-128k-sparse	vm	131072	216236	1.6497	139271	1.0626	1	0.0000	0
sh1-256	f-bg	serial	8	2048	256.0000	2316	289.5000	0	0.0000	0
sh1-256	f-bg	firstbyte	8	512	64.0000	780	97.5000	0	0.0000	0
sh1-256	f-bg	trie	8	23	2.8750	10	1.2500	0	0.0000	0
sh1-256	f-bg	hash2	8	26	3.2500	12	1.5000	0	0.0000	0
sh1-256	f-bg	hash4	8	58	7.2500	54	6.7500	0	0.0000	0
sh1-256	f-bg	vm	8	23	2.8750	10	1.2500	0	0.0000	0
sh1-256	f-upper	serial	12	3072	256.0000	3072	256.0000	0	0.0000	0
sh1-256	f-upper	firstbyte	12	0	0.0000	0	0.0000	0	0.0000	0
sh1-256	f-upper	trie	12	12	1.0000	12	1.0000	0	0.0000	0
sh1-256	f-upper	hash2	12	22	1.8333	0	0.0000	0	0.0000	0
sh1-256	f-upper	hash4	12	90	7.5000	72	6.0000	0	0.0000	0
sh1-256	f-upper	vm	12	12	1.0000	12	1.0000	0	0.0000	0
sh1-256	f-near	serial	12	3072	256.0000	3072	256.0000	0	0.0000	0
sh1-256	f-near	firstbyte	12	0	0.0000	0	0.0000	0	0.0000	0
sh1-256	f-near	trie	12	12	1.0000	12	1.0000	0	0.0000	0
sh1-256	f-near	hash2	12	22	1.8333	0	0.0000	0	0.0000	0
sh1-256	f-near	hash4	12	90	7.5000	72	6.0000	0	0.0000	0
sh1-256	f-near	vm	12	12	1.0000	12	1.0000	0	0.0000	0
sh1-256	f-sfx	serial	9	2304	256.0000	2304	256.0000	0	0.0000	0
sh1-256	f-sfx	firstbyte	9	0	0.0000	0	0.0000	0	0.0000	0
sh1-256	f-sfx	trie	9	9	1.0000	9	1.0000	0	0.0000	0
sh1-256	f-sfx	hash2	9	16	1.7778	0	0.0000	0	0.0000	0
sh1-256	f-sfx	hash4	9	66	7.3333	54	6.0000	0	0.0000	0
sh1-256	f-sfx	vm	9	9	1.0000	9	1.0000	0	0.0000	0
pfx3-512	f-cnt2	serial	16	8192	512.0000	8192	512.0000	0	0.0000	0
pfx3-512	f-cnt2	firstbyte	16	0	0.0000	0	0.0000	0	0.0000	0
pfx3-512	f-cnt2	trie	16	16	1.0000	16	1.0000	0	0.0000	0
pfx3-512	f-cnt2	hash2	16	30	1.8750	0	0.0000	0	0.0000	0
pfx3-512	f-cnt2	hash4	16	26	1.6250	0	0.0000	0	0.0000	0
pfx3-512	f-cnt2	vm	16	16	1.0000	16	1.0000	0	0.0000	0
pfx3-512	f-nar4	serial	9	4608	512.0000	4608	512.0000	0	0.0000	0
pfx3-512	f-nar4	firstbyte	9	0	0.0000	0	0.0000	0	0.0000	0
pfx3-512	f-nar4	trie	9	9	1.0000	9	1.0000	0	0.0000	0
pfx3-512	f-nar4	hash2	9	16	1.7778	0	0.0000	0	0.0000	0
pfx3-512	f-nar4	hash4	9	12	1.3333	0	0.0000	0	0.0000	0
pfx3-512	f-nar4	vm	9	9	1.0000	9	1.0000	0	0.0000	0
pfx3-512	f-w0	serial	12	6144	512.0000	6144	512.0000	0	0.0000	0
pfx3-512	f-w0	firstbyte	12	0	0.0000	0	0.0000	0	0.0000	0
pfx3-512	f-w0	trie	12	12	1.0000	12	1.0000	0	0.0000	0
pfx3-512	f-w0	hash2	12	22	1.8333	0	0.0000	0	0.0000	0
pfx3-512	f-w0	hash4	12	18	1.5000	0	0.0000	0	0.0000	0
pfx3-512	f-w0	vm	12	12	1.0000	12	1.0000	0	0.0000	0
pfx3-512	f-s4095	serial	4	2048	512.0000	2048	512.0000	0	0.0000	0
pfx3-512	f-s4095	firstbyte	4	0	0.0000	0	0.0000	0	0.0000	0
pfx3-512	f-s4095	trie	4	4	1.0000	4	1.0000	0	0.0000	0
pfx3-512	f-s4095	hash2	4	6	1.5000	0	0.0000	0	0.0000	0
pfx3-512	f-s4095	hash4	4	2	0.5000	0	0.0000	0	0.0000	0
pfx3-512	f-s4095	vm	4	4	1.0000	4	1.0000	0	0.0000	0
pfx3-512	f-s0	serial	4	2048	512.0000	2048	512.0000	0	0.0000	0
pfx3-512	f-s0	firstbyte	4	0	0.0000	0	0.0000	0	0.0000	0
pfx3-512	f-s0	trie	4	4	1.0000	4	1.0000	0	0.0000	0
pfx3-512	f-s0	hash2	4	6	1.5000	0	0.0000	0	0.0000	0
